,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,-6.6,0.0,-8.98,0.83,-6.6,1548111600,0,10.003,150.0,0.21
1,-7.19,0.0,-10.0,0.8,-7.19,1548115200,0,10.003,210.0,0.21
2,-8.18,0.0,-10.59,0.83,-8.18,1548118800,0,10.003,170.0,0.21
3,-8.18,0.08,-11.01,0.8,-8.18,1548122400,0,10.003,140.0,0.21
4,-8.6,0.08,-11.42,0.8,-8.6,1548126000,0,10.003,290.0,0.21
5,-9.18,0.44,-12.0,0.8,-9.18,1548129600,0,10.003,,0.0
6,-7.59,0.57,-10.0,0.83,-7.59,1548133200,0,6.831,,0.0
7,-6.6,0.57,-8.57,0.86,-6.6,1548136800,0,0.634,260.0,0.62
8,-6.19,0.9,-8.57,0.83,-6.19,1548140400,0,0.951,191.0,0.87
9,-10.11,0.85,-9.17,0.83,-6.77,1548144000,0,2.44,166.0,1.85
10,-6.36,0.75,-8.76,0.83,-6.36,1548147600,0,4.636,191.0,0.62
11,-7.19,1.0,-7.17,0.83,-4.77,1548151200,1,4.969,196.0,1.5
12,-7.78,1.0,-7.17,0.83,-4.77,1548154800,1,6.312,171.0,1.85
13,-3.76,0.9,-6.58,0.81,-3.76,1548158400,1,7.138,,0.0
14,-6.56,0.9,-6.17,0.81,-3.35,1548162000,1,6.764,106.0,2.15
15,-5.8,1.0,-6.17,0.77,-2.76,1548165600,0,7.178,85.0,2.09
16,-5.32,1.0,-5.17,0.81,-2.35,1548169200,0,8.998,89.0,2.09
17,-3.78,1.0,-5.17,0.78,-1.77,1548172800,0,10.003,103.0,1.5
18,-4.64,1.0,-6.0,0.73,-1.77,1548176400,0,10.003,124.0,2.09
19,-5.44,1.0,-6.58,0.7,-1.77,1548180000,0,10.003,120.0,2.81
20,-4.17,1.0,-6.58,0.7,-1.77,1548183600,0,10.003,125.0,1.75
21,-4.42,1.0,-7.17,0.65,-1.37,1548187200,0,10.003,80.0,2.3
22,-6.28,1.0,-6.0,0.73,-1.88,1548190800,0,10.003,80.0,3.6
23,-6.28,1.0,-6.0,0.73,-1.88,1548194400,0,10.003,101.0,3.6
