,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,10.95,0.19,6.0,0.72,10.95,1562709600,0,10.003,19.0,,1.84
1,10.64,,5.0,0.68,10.64,1562713200,0,10.003,30.0,,2.09
2,8.55,,5.69,0.78,9.26,1562716800,0,10.003,342.0,,1.76
3,7.04,,5.69,0.86,7.96,1562720400,0,10.003,308.0,,1.76
4,6.96,,5.0,0.87,6.96,1562724000,0,10.003,326.0,,1.0
5,5.95,0.19,5.0,0.94,5.95,1562727600,0,10.003,296.0,,0.65
6,5.95,0.19,5.0,0.94,5.95,1562731200,0,10.003,,,0.0
7,8.64,0.44,5.69,0.82,8.64,1562734800,0,10.003,,,
8,10.02,0.44,7.07,0.82,10.02,1562738400,1,10.003,20.0,,1.0
9,12.33,0.75,7.38,0.72,12.33,1562742000,2,10.003,41.0,,3.1
10,14.33,0.36,6.38,0.59,14.33,1562745600,4,10.003,78.0,,2.41
11,16.33,0.36,6.38,0.52,16.33,1562749200,6,10.003,101.0,,2.0
12,17.34,0.36,5.0,0.44,17.34,1562752800,7,10.003,71.0,,2.72
13,18.02,0.75,4.69,0.41,18.02,1562756400,6,10.003,37.0,10.8,2.91
14,18.33,0.75,4.69,0.41,18.33,1562760000,6,10.003,91.0,,2.41
15,19.34,0.75,4.69,0.38,19.34,1562763600,5,10.003,20.0,,2.09
16,20.34,0.75,5.38,0.38,20.34,1562767200,4,10.003,119.0,,1.5
17,21.02,0.75,4.01,0.33,21.02,1562770800,3,10.003,101.0,,1.5
18,21.33,0.75,3.7,0.31,21.33,1562774400,2,10.003,304.0,,2.79
19,21.33,0.44,3.39,0.31,21.33,1562778000,1,10.003,356.0,,2.09
20,20.65,0.44,4.38,0.34,20.65,1562781600,0,10.003,3.0,,2.26
21,18.96,0.75,5.07,0.4,18.96,1562785200,0,10.003,48.0,,2.11
22,16.95,0.75,4.01,0.42,16.95,1562788800,0,10.003,34.0,,1.35
23,14.26,0.44,6.69,0.6,14.26,1562792400,0,10.003,314.0,,1.35
