,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,4.52,0.75,1.93,0.72,6.65,1557698400,0,10.003,2,,2.95
1,3.07,0.75,1.61,0.75,5.64,1557702000,0,10.003,356,,3.3
2,2.89,0.75,1.93,0.81,4.95,1557705600,0,10.003,6,,2.45
3,2.39,0.75,1.61,0.81,4.64,1557709200,0,10.003,19,,2.6
4,3.05,0.44,1.61,0.81,4.64,1557712800,0,10.003,337,,1.91
5,3.54,0.75,1.61,0.81,4.64,1557716400,0,10.003,345,,1.5
6,0.72,0.44,1.3,0.89,2.96,1557720000,0,10.003,354,,2.26
7,2.13,0.44,1.3,0.82,4.02,1557723600,0,10.003,9,,2.09
8,2.85,0.19,0.99,0.74,5.33,1557727200,1,10.003,34,,3.07
9,4.29,0.19,0.99,0.64,7.33,1557730800,2,10.003,56,,4.91
10,6.21,0.19,1.68,0.6,9.02,1557734400,4,10.003,36,,5.41
11,11.02,0.19,1.68,0.53,11.02,1557738000,6,10.003,57,,6.32
12,11.02,0.44,1.68,0.53,11.02,1557741600,6,10.003,50,11.8,6.01
13,11.71,0.44,0.69,0.47,11.71,1557745200,7,10.003,57,,6.21
14,12.33,0.75,1.3,0.47,12.33,1557748800,5,10.003,44,,6.67
15,12.02,0.75,0.01,0.44,12.02,1557752400,5,10.003,47,,6.55
16,13.02,0.75,-1.01,0.38,13.02,1557756000,4,10.003,36,,5.7
17,13.02,0.44,-1.32,0.37,13.02,1557759600,3,10.003,26,10.8,6.05
18,12.64,0.44,-1.32,0.38,12.64,1557763200,2,10.003,41,10.8,5.44
19,11.96,0.44,-1.63,0.39,11.96,1557766800,1,10.003,28,,6.39
20,11.65,0.44,-0.92,0.42,11.65,1557770400,0,10.003,29,,5.28
21,7.92,0.44,-1.01,0.47,9.64,1557774000,0,10.003,25,,3.29
22,6.14,0.19,-2.06,0.48,8.33,1557777600,0,10.003,22,,3.64
23,5.38,0.19,-1.69,0.51,7.71,1557781200,0,10.003,30,,3.64
