,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,4.32,0.75,2.69,0.83,5.33,1556488800,0,10.003,230.0,1.5
1,3.61,0.36,2.0,0.83,4.64,1556492400,0,10.003,290.0,1.45
2,3.33,0.53,2.69,0.96,3.33,1556496000,0,10.003,,0.0
3,2.65,0.65,2.0,0.95,2.65,1556499600,0,10.003,281.0,0.69
4,2.65,0.27,2.0,0.95,2.65,1556503200,0,10.003,300.0,1.04
5,1.95,0.36,1.95,1.0,1.95,1556506800,0,10.003,221.0,0.31
6,1.26,0.36,1.26,1.0,1.26,1556510400,0,10.003,224.0,0.81
7,2.27,0.36,2.0,0.98,2.27,1556514000,0,10.003,236.0,1.0
8,1.62,0.36,2.96,1.0,2.96,1556517600,1,10.003,230.0,1.5
9,4.95,0.36,3.7,0.92,4.95,1556521200,2,10.003,0.0,0.5
10,6.65,0.36,3.7,0.81,6.65,1556524800,3,10.003,,0.0
11,6.23,0.36,3.7,0.76,7.65,1556528400,5,10.003,4.0,2.25
12,6.91,0.36,3.39,0.7,8.64,1556532000,6,10.003,357.0,2.95
13,7.38,0.36,2.37,0.62,9.33,1556535600,6,10.003,335.0,3.6
14,10.33,0.36,2.37,0.58,10.33,1556539200,6,10.003,352.0,4.29
15,10.64,0.44,2.37,0.57,10.64,1556542800,5,10.003,352.0,3.95
16,10.64,0.83,1.68,0.54,10.64,1556546400,3,10.003,324.0,4.16
17,10.64,0.61,1.38,0.53,10.64,1556550000,2,10.003,298.0,5.09
18,10.64,0.53,1.38,0.53,10.64,1556553600,1,10.003,350.0,3.25
19,6.24,0.75,2.07,0.62,8.95,1556557200,0,10.003,342.0,5.09
20,5.35,0.75,4.38,0.82,7.33,1556560800,0,10.003,347.0,2.95
21,4.08,0.75,4.38,0.85,6.65,1556564400,0,10.003,313.0,3.64
22,4.63,0.75,5.38,0.92,6.65,1556568000,0,10.003,276.0,2.79
23,4.08,0.75,5.38,0.92,6.65,1556571600,0,10.003,278.0,3.64
