,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,10.63,,5.0,0.68,10.63,1551654000,0,10.003,234.0,,4.18
1,10.63,0.66,4.42,0.65,10.63,1551657600,0,10.003,222.0,,3.52
2,11.22,1.0,4.42,0.63,11.22,1551661200,0,10.003,195.0,,4.22
3,11.63,0.77,4.01,0.6,11.63,1551664800,0,10.003,214.0,,5.47
4,12.64,,5.41,0.61,12.64,1551668400,0,10.003,,,
5,11.63,0.29,5.0,0.64,11.63,1551672000,0,10.003,202.0,,3.3
6,11.63,0.52,4.42,0.61,11.63,1551675600,0,10.003,221.0,,4.51
7,11.63,1.0,4.01,0.6,11.63,1551679200,0,10.003,208.0,8.8,5.35
8,11.22,0.62,4.42,0.63,11.22,1551682800,0,10.003,215.0,10.8,6.98
9,12.64,0.33,4.01,0.56,12.64,1551686400,1,10.003,222.0,15.99,10.09
10,10.22,0.75,4.42,0.67,10.22,1551690000,1,10.003,236.0,18.31,13.09
11,11.81,0.08,2.41,0.53,11.81,1551693600,2,10.003,241.0,19.61,12.17
12,11.05,0.62,3.0,0.58,11.05,1551697200,2,10.003,231.0,19.37,13.52
13,11.98,0.75,3.83,0.57,11.98,1551700800,2,10.003,227.0,14.4,10.04
14,10.22,0.9,3.42,0.63,10.22,1551704400,2,10.003,222.0,18.9,12.67
15,4.91,0.75,5.41,0.77,9.23,1551708000,1,8.17,246.0,17.1,11.33
16,3.34,0.9,4.01,0.8,7.22,1551715200,0,10.003,259.0,15.99,7.08
17,3.52,0.19,1.41,0.67,7.22,1551718800,0,10.003,250.0,9.8,6.53
18,3.19,0.62,1.41,0.69,6.63,1551722400,0,10.003,225.0,,5.45
19,2.02,0.62,1.41,0.71,6.22,1551726000,0,10.003,228.0,,7.2
20,2.21,0.19,2.0,0.74,6.22,1551729600,0,10.003,219.0,,6.63
21,2.01,0.62,2.0,0.77,5.64,1551733200,0,10.003,220.0,,5.26
22,2.79,0.75,2.41,0.77,6.22,1551736800,0,10.003,229.0,,5.18
