,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,16.32,0.9,15.0,0.92,16.22,1569535200,0,10.003,210,,3.72
1,16.32,0.77,15.0,0.92,16.22,1569538800,0,10.003,188,,2.93
2,16.22,0.19,15.0,0.93,16.12,1569542400,0,10.003,180,,3.6
3,16.25,0.52,14.59,0.9,16.22,1569546000,0,10.003,200,,3.01
4,16.22,0.77,14.0,0.87,16.22,1569549600,0,10.003,191,,3.22
5,16.32,0.9,15.0,0.92,16.22,1569553200,0,10.003,176,,3.33
6,16.32,0.9,15.0,0.92,16.22,1569556800,0,9.587,201,,3.52
7,16.32,0.9,15.0,0.92,16.22,1569560400,0,10.003,229,,1.5
8,16.32,0.9,15.0,0.92,16.22,1569564000,0,8.831,212,,3.1
9,15.93,0.9,15.0,0.95,15.81,1569567600,0,8.759,218,,5.45
10,14.82,0.9,14.0,0.95,14.81,1569571200,1,8.17,257,9.8,3.3
11,15.22,0.9,14.0,0.92,15.22,1569574800,2,10.003,224,,2.6
12,15.81,0.9,14.0,0.89,15.81,1569578400,2,10.003,246,,3.92
13,15.81,0.75,14.0,0.89,15.81,1569582000,3,10.003,211,,2.81
14,15.81,0.52,14.0,0.89,15.81,1569585600,3,10.003,216,,4.8
15,15.81,0.77,14.0,0.89,15.81,1569589200,2,10.003,219,,4.69
16,15.81,0.77,13.41,0.86,15.81,1569592800,2,10.003,232,,6.62
17,16.81,0.77,13.41,0.8,16.81,1569596400,1,10.003,225,,6.12
18,16.81,0.62,12.41,0.75,16.81,1569600000,0,10.003,236,,5.25
19,15.22,0.29,12.0,0.81,15.22,1569603600,0,10.003,230,,4.6
20,14.81,0.66,12.0,0.83,14.81,1569607200,0,10.003,226,,4.6
21,13.23,0.19,11.41,0.89,13.23,1569610800,0,10.003,229,,3.39
22,13.23,0.29,11.41,0.89,13.23,1569614400,0,10.003,268,,2.15
23,13.23,0.33,11.41,0.89,13.23,1569618000,0,10.003,161,,0.62
