,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,8.04,0.08,7.59,0.92,8.81,1556143200,0.0,10.003,0,,1.75
1,7.22,0.08,6.58,0.96,7.22,1556146800,0.0,10.003,120,,0.62
2,6.48,0.08,6.58,0.96,7.22,1556150400,0.0,10.003,52,,1.5
3,5.2,0.0,5.59,0.92,6.81,1556154000,0.0,10.003,61,,2.3
4,4.58,,5.0,0.93,6.12,1556157600,0.0,10.003,20,,2.09
5,5.81,0.0,5.0,0.89,6.63,1556161200,0.0,10.003,95,,1.5
6,4.58,,5.0,0.93,6.12,1556164800,0.0,10.003,71,,2.09
7,4.14,0.19,5.0,0.93,6.12,1556168400,0.0,10.003,71,,2.6
8,7.4,0.19,6.0,0.81,9.12,1556172000,1.0,10.003,71,,3.1
9,11.22,0.08,7.17,0.76,11.22,1556175600,2.0,10.003,60,,1.28
10,13.64,0.75,5.41,0.58,13.64,1556179200,2.0,10.003,90,,0.62
11,15.05,0.75,6.58,0.57,15.05,1556182800,4.0,10.003,210,,1.5
12,16.64,1.0,7.17,0.54,16.64,1556186400,4.0,10.003,350,,1.5
13,19.12,,6.0,0.42,19.12,1556190000,,10.003,101,,3.6
14,21.64,0.0,6.58,0.38,21.64,1556193600,7.0,10.003,85,,5.55
15,23.05,0.75,6.17,0.34,23.05,1556197200,4.0,10.003,90,,4.6
16,24.05,1.0,5.93,0.31,24.05,1556200800,3.0,10.003,104,,4.18
17,24.05,1.0,6.94,0.33,24.05,1556204400,2.0,10.003,142,,2.93
18,24.05,1.0,5.93,0.31,24.05,1556208000,1.0,10.003,134,,3.33
19,25.05,0.19,6.35,0.3,25.05,1556211600,0.0,10.003,153,,2.72
20,19.64,0.44,9.0,0.5,19.64,1556215200,0.0,10.003,251,11.8,10.63
21,16.64,0.44,6.99,0.53,16.64,1556218800,0.0,10.003,273,,6.37
22,14.64,0.19,6.58,0.58,14.64,1556222400,0.0,10.003,269,,5.18
23,13.64,1.0,6.0,0.6,13.64,1556226000,0.0,10.003,266,,4.19
