,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,12.33,0.44,5.87,0.65,12.33,1567461600,0,10.003,213.0,1.5
1,10.26,0.44,6.55,0.78,10.26,1567465200,0,10.003,191.0,1.0
2,8.98,0.44,6.93,0.85,9.26,1567468800,0,10.003,283.0,1.35
3,9.26,0.19,6.93,0.85,9.26,1567472400,0,10.003,285.0,1.0
4,7.27,0.19,6.62,0.96,7.27,1567476000,0,10.003,300.0,0.5
5,7.27,,5.93,0.91,7.27,1567479600,0,8.763,210.0,0.47
6,6.26,,6.26,1.0,6.26,1567483200,0,8.389,,0.0
7,6.26,0.19,6.26,1.0,6.26,1567486800,0,8.296,80.0,0.5
8,8.33,0.19,6.99,0.91,8.33,1567490400,0,8.142,191.0,1.0
9,10.64,0.19,8.31,0.86,10.64,1567494000,1,9.691,230.0,1.5
10,13.71,0.19,9.69,0.77,13.71,1567497600,2,10.003,221.0,1.5
11,16.72,0.19,8.62,0.59,16.72,1567501200,4,10.003,,
12,19.03,0.19,6.24,0.43,19.03,1567504800,5,10.003,0.0,1.0
13,19.34,0.19,6.69,0.44,19.34,1567508400,6,10.003,135.0,2.09
14,20.03,0.19,5.31,0.38,20.03,1567512000,6,10.003,60.0,1.5
15,21.02,0.19,6.38,0.39,21.02,1567515600,5,10.003,251.0,1.5
16,21.33,0.44,5.0,0.34,21.33,1567519200,3,10.003,71.0,2.09
17,21.33,0.44,6.0,0.37,21.33,1567522800,2,10.003,128.0,2.44
18,21.33,0.19,5.38,0.35,21.33,1567526400,1,10.003,140.0,1.91
19,20.34,0.19,5.0,0.37,20.34,1567530000,0,10.003,154.0,1.69
20,19.65,0.19,5.0,0.38,19.65,1567533600,0,10.003,124.0,1.16
21,16.26,0.19,7.38,0.56,16.26,1567537200,0,10.003,97.0,1.16
22,14.26,0.44,7.69,0.65,14.26,1567540800,0,10.003,263.0,1.16
23,13.95,0.19,8.0,0.67,13.95,1567544400,0,10.003,320.0,2.6
