,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-2.32,0.93,-0.74,0.87,rain,292.5,0.1519,0.29,rain,1013.5,Nieselregen möglich,1.26,1610060400,0,16.093,239,6.64,3.42
1,-2.34,0.95,-0.73,0.87,rain,291.8,0.1665,0.27,rain,1013.4,Nieselregen möglich,1.24,1610064000,0,16.093,245,6.41,3.42
2,-1.92,0.96,-1.0,0.84,cloudy,291.7,0.0973,0.18,rain,1013.5,Stark bewölkt,1.4,1610067600,0,16.093,243,5.68,3.11
3,-2.46,0.96,-1.27,0.84,cloudy,293.4,0.0792,0.11,rain,1013.4,Stark bewölkt,1.08,1610071200,0,16.093,237,4.87,3.3
4,-2.74,0.94,-1.43,0.84,cloudy,295.0,0.0762,0.1,rain,1013.2,Stark bewölkt,0.93,1610074800,0,16.093,231,4.85,3.44
5,-2.88,0.96,-1.52,0.84,cloudy,297.8,0.0956,0.13,rain,1013.2,Stark bewölkt,0.81,1610078400,0,14.751,231,5.05,3.43
6,-2.98,0.98,-1.4,0.85,cloudy,302.4,0.1537,0.24,rain,1013.1,Stark bewölkt,0.77,1610082000,0,8.611,234,5.76,3.5
7,-2.92,0.95,-1.14,0.87,rain,305.6,0.2206,0.34,rain,1013.2,Nieselregen möglich,0.78,1610085600,0,3.721,240,6.09,3.43
8,-2.76,0.92,-0.96,0.88,rain,307.0,0.2276,0.33,rain,1013.4,Nieselregen möglich,0.83,1610089200,0,5.635,249,6.13,3.31
9,-2.4,0.93,-0.88,0.88,cloudy,306.4,0.1087,0.21,rain,1014.1,Stark bewölkt,0.95,1610092800,0,4.032,256,5.6,3.05
10,-1.64,0.93,-0.61,0.86,cloudy,308.6,0.0377,0.14,rain,1014.6,Stark bewölkt,1.44,1610096400,0,7.98,262,4.86,2.84
11,-1.02,0.94,-0.51,0.84,cloudy,309.3,0.0195,0.13,rain,1015.0,Stark bewölkt,1.97,1610100000,0,9.721,251,4.0,2.87
12,-0.09,0.94,-0.31,0.8,cloudy,310.2,0.0196,0.15,rain,1015.2,Stark bewölkt,2.77,1610103600,1,15.423,283,3.83,2.91
13,1.04,0.98,-0.42,0.76,cloudy,313.1,0.0349,0.21,rain,1015.1,Stark bewölkt,3.49,1610107200,1,14.817,268,3.83,2.58
14,0.95,0.99,-0.35,0.77,fog,315.2,0.049,0.24,rain,1015.3,Nebel,3.29,1610110800,0,2.567,268,4.1,2.42
15,0.98,0.96,-0.26,0.78,cloudy,313.0,0.0465,0.24,rain,1015.3,Stark bewölkt,3.12,1610114400,0,15.849,274,3.82,2.19
16,0.73,0.95,-0.54,0.79,cloudy,306.9,0.0395,0.21,rain,1015.8,Stark bewölkt,2.72,1610118000,0,16.093,273,4.05,1.98
17,0.19,0.89,-0.71,0.82,cloudy,306.8,0.0195,0.15,rain,1016.5,Stark bewölkt,2.0,1610121600,0,16.093,202,4.0,1.75
18,-0.01,0.95,-0.76,0.83,cloudy,305.6,0.0081,0.11,rain,1017.2,Stark bewölkt,1.79,1610125200,0,16.093,349,3.37,1.71
19,0.04,0.94,-0.71,0.84,cloudy,305.2,0.0138,0.09,rain,1018.0,Stark bewölkt,1.71,1610128800,0,16.093,278,3.36,1.61
20,-0.04,0.91,-0.85,0.84,cloudy,305.8,0.062,0.13,rain,1018.1,Stark bewölkt,1.52,1610132400,0,16.093,266,3.62,1.51
21,-0.04,0.91,-0.89,0.85,cloudy,310.0,0.0647,0.12,rain,1018.9,Stark bewölkt,1.35,1610136000,0,12.871,270,3.64,1.38
22,1.07,0.91,-1.08,0.86,cloudy,309.3,0.0465,0.08,rain,1019.2,Stark bewölkt,1.07,1610139600,0,16.093,272,2.67,1.3
23,0.77,0.8,-1.51,0.85,partly-cloudy-night,310.9,0.0254,0.05,rain,1019.7,Überwiegend bewölkt,0.77,1610143200,0,16.093,290,1.71,1.25
