,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,7.23,0.93,8.15,0.95,rain,342.1,0.232,0.4,rain,1004.2,Leichter Regen möglich,8.89,1612306800,0,16.093,217,8.16,2.91
1,7.06,0.81,7.91,0.94,partly-cloudy-night,345.2,0.1336,0.24,rain,1004.9,Überwiegend bewölkt,8.81,1612310400,0,16.093,222,9.08,3.05
2,6.67,0.65,7.46,0.91,partly-cloudy-night,342.3,0.0186,0.1,rain,1004.8,Überwiegend bewölkt,8.82,1612314000,0,16.093,225,9.46,3.77
3,6.59,0.74,7.31,0.92,partly-cloudy-night,342.1,0.0174,0.11,rain,1004.9,Überwiegend bewölkt,8.54,1612317600,0,16.093,221,8.44,3.29
4,6.52,0.83,7.23,0.93,partly-cloudy-night,342.8,0.0105,0.08,rain,1004.4,Überwiegend bewölkt,8.26,1612321200,0,16.093,216,5.72,2.84
5,6.45,0.9,7.24,0.94,cloudy,347.3,0.0109,0.07,rain,1004.4,Stark bewölkt,8.14,1612324800,0,16.093,210,5.72,2.74
6,6.36,0.92,7.17,0.94,cloudy,348.2,0.0194,0.08,rain,1003.9,Stark bewölkt,8.07,1612328400,0,16.093,208,7.19,2.75
7,6.41,0.91,7.39,0.95,cloudy,344.5,0.0295,0.12,rain,1003.0,Stark bewölkt,8.1,1612332000,0,16.093,193,6.18,2.72
8,6.61,0.95,7.92,0.98,rain,345.7,0.2418,0.5,rain,1002.4,Leichter Regen möglich,8.21,1612335600,0,16.093,186,7.39,2.62
9,6.86,0.99,8.32,1.0,rain,344.3,0.639,0.68,rain,1002.0,Leichter Regen,8.32,1612339200,0,6.821,196,8.12,2.46
10,7.25,1.0,8.41,1.0,rain,348.5,1.602,0.76,rain,1001.3,Regen,8.41,1612342800,0,8.195,158,5.31,2.11
11,7.08,0.99,8.74,0.99,rain,346.8,1.3928,0.76,rain,1000.4,Regen,8.85,1612346400,1,4.834,164,7.7,3.08
12,7.39,1.0,9.34,0.99,rain,347.1,1.0117,0.77,rain,999.5,Regen,9.51,1612350000,1,5.609,182,8.39,4.01
13,10.01,1.0,9.52,0.97,rain,351.9,1.5958,0.82,rain,998.9,Regen,10.01,1612353600,1,2.655,200,8.22,4.53
14,10.25,0.99,9.08,0.92,rain,355.5,1.7447,0.8,rain,998.7,Regen,10.25,1612357200,1,5.163,203,11.61,3.46
15,11.24,0.99,8.82,0.85,rain,356.1,0.3909,0.53,rain,998.9,Leichter Regen möglich,11.24,1612360800,0,15.505,210,12.72,4.18
16,11.73,0.99,7.59,0.76,rain,364.2,0.4351,0.44,rain,999.0,Leichter Regen möglich,11.73,1612364400,0,16.093,214,14.46,4.98
17,11.47,0.99,6.61,0.72,rain,369.2,0.5393,0.43,rain,999.4,Leichter Regen möglich,11.47,1612368000,0,16.093,214,14.93,5.14
18,11.19,0.98,6.53,0.73,rain,365.4,0.5301,0.46,rain,999.7,Leichter Regen möglich,11.19,1612371600,0,13.704,218,13.99,4.94
19,10.85,0.99,7.28,0.79,rain,364.9,0.8226,0.63,rain,1000.1,Leichter Regen möglich,10.85,1612375200,0,16.093,208,14.33,4.77
20,10.29,0.97,8.08,0.86,rain,363.9,0.9059,0.65,rain,1000.2,Regen,10.29,1612378800,0,7.806,228,13.97,6.32
21,10.39,0.97,7.93,0.85,rain,363.8,0.5889,0.6,rain,1000.7,Leichter Regen möglich,10.39,1612382400,0,16.093,235,14.41,6.57
22,10.27,0.98,6.78,0.79,rain,363.1,0.3008,0.48,rain,1001.9,Leichter Regen möglich,10.27,1612386000,0,16.093,238,15.25,7.4
23,6.26,0.94,6.27,0.8,rain,362.5,0.1321,0.27,rain,1003.4,Nieselregen möglich,9.64,1612389600,0,16.093,244,16.18,7.78
