,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,0.29,0.75,2.0,0.89,3.58,1556402400,0.0,10.003,236,,3.72
1,0.53,0.19,2.0,0.91,3.27,1556406000,0.0,10.003,235,,2.87
2,0.41,,2.0,0.91,3.27,1556409600,0.0,10.003,226,,3.02
3,0.83,0.44,2.37,0.91,3.65,1556413200,0.0,10.003,230,,3.07
4,-0.08,0.75,1.68,0.93,2.65,1556416800,0.0,10.003,209,,2.72
5,-0.13,0.19,1.68,0.89,3.33,1556420400,0.0,10.003,221,,3.91
6,0.47,0.19,1.68,0.93,2.65,1556424000,0.0,10.003,221,,2.15
7,2.65,0.19,1.3,0.91,2.65,1556427600,0.0,10.003,238,,1.16
8,2.96,,2.0,0.93,2.96,1556431200,,10.003,210,,1.3
9,2.75,0.19,2.0,0.81,5.02,1556434800,2.0,10.003,245,,2.72
10,3.44,0.44,2.69,0.77,6.34,1556438400,3.0,10.003,247,,4.11
11,3.89,0.44,2.37,0.74,6.65,1556442000,5.0,10.003,286,,3.98
12,3.66,0.44,1.68,0.7,6.72,1556445600,6.0,8.233,251,,4.6
13,5.53,0.75,2.0,0.72,6.65,1556449200,5.0,10.003,142,,1.76
14,0.6,0.75,2.69,0.88,4.57,1556452800,5.0,7.244,287,8.21,5.43
15,3.18,0.75,3.07,0.85,5.41,1556456400,4.0,10.003,318,,2.76
16,6.67,0.19,2.0,0.67,7.71,1556460000,4.0,10.003,230,,1.84
17,7.7,0.19,1.68,0.6,9.02,1556463600,3.0,10.003,278,,2.44
18,7.59,0.44,0.63,0.56,9.02,1556467200,1.0,10.003,30,,2.6
19,8.28,0.44,1.3,0.6,8.64,1556470800,0.0,10.003,357,,1.35
20,7.17,0.36,1.68,0.63,8.33,1556474400,0.0,10.003,320,,2.09
21,4.67,0.53,2.37,0.73,6.96,1556478000,0.0,10.003,302,,3.3
22,3.18,0.53,2.69,0.81,5.64,1556481600,0.0,10.003,285,,3.13
23,3.08,0.36,2.69,0.83,5.33,1556485200,0.0,10.003,273,,2.76
