,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,11.33,0.83,10.68,0.96,11.33,1558303200,0,7.927,219,2.29
1,10.64,0.83,10.64,1.0,10.64,1558306800,0,7.616,251,3.51
2,10.64,0.83,10.64,1.0,10.64,1558310400,0,10.003,253,1.91
3,10.64,0.83,9.99,0.96,10.64,1558314000,0,10.003,260,4.26
4,8.94,0.83,9.95,1.0,9.95,1558317600,0,10.003,240,2.25
5,9.59,0.83,9.95,1.0,9.95,1558321200,0,8.296,170,1.5
6,9.16,0.44,9.95,1.0,9.95,1558324800,0,9.383,234,1.97
7,10.64,0.75,10.64,1.0,10.64,1558328400,0,10.003,235,2.0
8,10.64,0.75,10.64,1.0,10.64,1558332000,1,10.003,251,3.6
9,12.33,0.75,10.68,0.9,12.33,1558335600,2,10.003,284,3.75
10,12.02,0.53,10.68,0.92,12.02,1558339200,4,10.003,286,4.94
11,11.65,0.36,10.99,0.96,11.65,1558342800,5,10.003,287,3.95
12,12.64,0.53,11.69,0.94,12.64,1558346400,6,10.003,294,3.6
13,12.64,0.53,10.99,0.9,12.64,1558350000,6,8.452,294,4.48
14,12.64,0.75,11.69,0.94,12.64,1558353600,5,7.927,281,3.64
15,12.64,0.75,11.69,0.94,12.64,1558357200,5,8.625,292,4.45
16,13.02,0.83,12.38,0.96,13.02,1558360800,4,8.296,292,3.3
17,13.02,0.83,12.38,0.96,13.02,1558364400,3,6.22,288,4.48
18,13.33,0.83,12.69,0.96,13.33,1558368000,2,8.069,282,4.63
19,12.64,0.83,12.64,1.0,12.64,1558371600,1,6.687,280,4.29
20,12.64,0.83,12.0,0.96,12.64,1558375200,0,8.005,308,5.74
21,11.65,0.83,11.65,1.0,11.65,1558378800,0,5.408,302,5.05
22,11.65,0.83,11.65,1.0,11.65,1558382400,0,5.62,293,5.24
23,11.65,0.83,11.65,1.0,11.65,1558386000,0,5.344,303,6.78
