,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,12.64,0.77,8.0,0.73,12.64,1559080800,0,10.003,325,3.22
1,12.64,0.66,8.42,0.75,12.64,1559084400,0,10.003,14,3.39
2,11.63,0.9,7.41,0.75,11.63,1559088000,0,10.003,337,3.19
3,11.22,0.77,7.41,0.77,11.22,1559091600,0,10.003,347,2.15
4,11.63,0.9,7.41,0.75,11.63,1559095200,0,10.003,7,2.37
5,11.63,0.9,7.41,0.75,11.63,1559098800,0,10.003,7,2.93
6,11.63,0.77,7.59,0.76,11.63,1559102400,0,10.003,11,3.33
7,11.63,0.77,6.99,0.73,11.63,1559106000,0,10.003,16,3.88
8,12.22,0.66,6.58,0.68,12.22,1559109600,1,10.003,10,4.22
9,12.81,0.77,6.0,0.63,12.81,1559113200,2,10.003,38,3.88
10,13.81,0.62,6.99,0.63,13.81,1559116800,3,10.003,60,1.9
11,14.22,0.52,6.41,0.59,14.22,1559120400,5,10.003,20,2.58
12,15.81,0.18,6.41,0.54,15.81,1559124000,7,10.003,41,2.93
13,16.64,0.29,7.41,0.54,16.64,1559127600,7,10.003,104,2.51
14,17.81,0.29,6.58,0.48,17.81,1559131200,7,10.003,11,1.96
15,17.64,0.44,6.0,0.46,17.64,1559134800,6,10.003,47,3.3
16,18.05,0.29,5.41,0.43,18.05,1559138400,5,10.003,11,1.28
17,18.64,0.29,5.0,0.41,18.64,1559142000,4,10.003,71,1.28
18,19.23,0.19,5.41,0.4,19.23,1559145600,2,10.003,90,1.7
19,18.22,0.19,5.0,0.42,18.22,1559149200,1,10.003,89,2.72
20,17.64,0.08,5.59,0.45,17.64,1559152800,0,10.003,150,2.6
21,16.05,0.0,6.58,0.53,16.05,1559156400,0,10.003,131,2.3
22,14.22,0.0,6.41,0.59,14.22,1559160000,0,10.003,109,2.72
23,13.64,0.0,7.82,0.68,13.64,1559163600,0,10.003,122,2.16
