,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,18.79,0.36,16.07,0.85,18.65,1565128800,0,10.003,210.0,,4.6
1,17.88,0.36,16.38,0.92,17.65,1565132400,0,10.003,258.0,,1.91
2,18.17,0.36,16.38,0.9,17.96,1565136000,0,10.003,224.0,,2.62
3,18.03,0.75,15.38,0.85,17.96,1565139600,0,10.003,233.0,,2.27
4,17.11,0.75,15.69,0.92,16.95,1565143200,0,10.003,240.0,,3.6
5,17.11,0.36,15.69,0.92,16.95,1565146800,0,10.003,131.0,,1.5
6,16.87,0.53,16.0,0.96,16.64,1565150400,0,10.003,110.0,,1.0
7,15.88,0.75,15.64,1.0,15.64,1565154000,0,8.625,305.0,,2.79
8,16.22,0.36,15.95,1.0,15.95,1565157600,1,10.003,,,
9,16.98,0.53,16.64,1.0,16.64,1565161200,2,10.003,101.0,,2.0
10,17.61,0.75,17.0,0.98,17.27,1565164800,3,8.625,131.0,,1.19
11,17.9,0.75,17.0,0.96,17.57,1565168400,4,5.17,195.0,,2.56
12,17.9,0.53,17.0,0.96,17.57,1565172000,5,9.31,277.0,,2.76
13,18.17,0.75,16.38,0.9,17.96,1565175600,5,10.003,230.0,,6.21
14,18.03,0.53,17.38,0.98,17.65,1565179200,6,9.07,210.0,,2.8
15,16.51,0.53,16.0,0.98,16.26,1565182800,5,6.994,276.0,,6.24
16,17.16,0.61,16.0,0.94,16.95,1565186400,4,9.383,221.0,,4.6
17,17.27,0.75,16.69,0.98,16.95,1565190000,3,10.003,178.0,,2.46
18,17.56,0.36,16.69,0.96,17.27,1565193600,2,8.763,251.0,,3.6
19,16.35,0.75,16.02,1.0,16.02,1565197200,1,7.986,256.0,11.8,2.15
20,16.64,0.53,16.33,1.0,16.33,1565200800,0,10.003,192.0,,1.69
21,16.64,0.36,16.33,1.0,16.33,1565204400,0,10.003,180.0,,2.09
22,15.88,0.36,15.64,1.0,15.64,1565208000,0,10.003,216.0,,1.84
23,15.88,0.44,15.64,1.0,15.64,1565211600,0,9.07,230.0,,3.1
