,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,12.95,0.19,9.31,0.79,12.95,1558908000,0,10.003,236.0,,1.19
1,11.57,0.44,9.31,0.86,11.57,1558911600,0,10.003,272.0,,1.76
2,11.26,0.19,8.31,0.82,11.26,1558915200,0,10.003,269.0,,1.91
3,10.95,0.19,8.31,0.84,10.95,1558918800,0,10.003,256.0,,1.35
4,8.8,0.19,7.62,0.89,9.26,1558922400,0,10.003,270.0,,1.5
5,8.63,0.19,8.0,0.94,8.95,1558926000,0,10.003,146.0,,1.35
6,8.95,0.44,7.31,0.89,8.95,1558929600,0,10.003,,,
7,8.8,0.75,9.0,0.98,9.26,1558933200,0,10.003,210.0,,1.5
8,11.65,0.75,9.69,0.88,11.65,1558936800,1,10.003,,,
9,14.03,0.36,9.99,0.77,14.03,1558940400,2,10.003,260.0,,1.5
10,16.02,0.27,10.38,0.69,16.02,1558944000,4,10.003,140.0,,1.76
11,16.64,0.36,10.38,0.67,16.64,1558947600,6,10.003,131.0,,3.3
12,17.65,0.36,10.07,0.61,17.65,1558951200,7,10.003,271.0,,3.13
13,17.65,0.36,10.38,0.62,17.65,1558954800,7,10.003,322.0,7.7,2.44
14,17.96,0.36,11.07,0.64,17.96,1558958400,7,10.003,345.0,,3.29
15,19.65,0.36,10.38,0.55,19.65,1558962000,6,10.003,20.0,,1.5
16,18.65,0.53,10.07,0.57,18.65,1558965600,5,10.003,334.0,,1.76
17,18.27,0.53,10.07,0.59,18.27,1558969200,3,10.003,316.0,,3.82
18,17.96,0.36,10.68,0.62,17.96,1558972800,2,10.003,337.0,,3.48
19,17.65,0.36,10.68,0.64,17.65,1558976400,1,10.003,325.0,,3.64
20,16.64,0.36,10.68,0.68,16.64,1558980000,0,10.003,324.0,,3.98
21,14.95,0.53,11.69,0.81,14.95,1558983600,0,10.003,302.0,,4.58
22,14.64,0.75,11.31,0.8,14.64,1558987200,0,10.003,277.0,,3.29
23,14.33,0.75,11.31,0.82,14.33,1558990800,0,10.003,284.0,,2.76
