,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,12.27,,5.38,0.63,12.27,1560031200,0.0,8.452,102,0.99
1,9.88,,5.69,0.75,9.88,1560034800,0.0,9.691,281,0.69
2,10.26,,5.69,0.73,10.26,1560038400,0.0,8.452,312,1.76
3,8.02,,4.69,0.77,8.58,1560042000,0.0,9.691,71,1.5
4,7.89,,5.38,0.84,7.89,1560045600,0.0,9.383,33,0.99
5,7.24,,5.38,0.84,7.89,1560049200,0.0,9.383,30,1.5
6,7.85,,5.38,0.82,8.27,1560052800,,9.383,317,1.35
7,10.64,,7.07,0.79,10.64,1560056400,,9.07,325,1.35
8,12.02,,7.38,0.73,12.02,1560060000,,9.07,41,2.09
9,14.33,,7.69,0.64,14.33,1560063600,,9.07,71,2.6
10,16.33,,6.99,0.54,16.33,1560067200,,8.763,68,2.41
11,17.65,,8.0,0.53,17.65,1560070800,,8.763,52,2.41
12,20.34,,9.69,0.5,20.34,1560074400,,8.763,84,3.22
13,20.34,,9.69,0.5,20.34,1560078000,,8.763,87,2.6
14,20.65,,9.99,0.5,20.65,1560081600,,8.763,119,1.35
15,19.96,,11.69,0.59,19.96,1560085200,,8.763,191,2.25
16,19.96,,11.69,0.59,19.96,1560088800,,8.763,203,2.76
17,17.27,,12.38,0.73,17.27,1560092400,,9.07,223,3.57
18,16.95,0.19,13.38,0.79,16.95,1560096000,2.0,9.07,180,3.25
19,16.33,0.19,13.0,0.81,16.33,1560099600,1.0,8.452,176,2.79
20,16.02,0.19,13.0,0.82,16.02,1560103200,0.0,8.763,154,2.76
21,15.33,0.19,13.69,0.9,15.33,1560106800,0.0,8.763,118,2.44
22,15.33,0.44,13.69,0.9,15.33,1560110400,0.0,8.763,172,1.5
23,13.68,0.19,13.64,1.0,13.64,1560114000,0.0,8.419,124,1.5
