,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,5.47,0.0,-1.59,0.5,8.23,1554933600,0.0,10.003,25,,4.77
1,4.39,0.0,-2.17,0.51,7.22,1554937200,0.0,10.003,20,,4.38
2,3.89,0.0,-2.58,0.53,6.22,1554940800,0.0,10.003,16,,3.13
3,2.88,0.0,-2.58,0.56,5.64,1554944400,0.0,10.003,16,,3.59
4,2.54,0.0,-3.57,0.53,5.22,1554948000,0.0,10.003,16,,3.33
5,1.04,0.0,-2.99,0.59,4.23,1554951600,0.0,10.003,17,,3.79
6,1.17,0.0,-3.57,0.57,4.23,1554955200,0.0,10.003,26,,3.59
7,0.04,0.0,-3.57,0.61,3.22,1554958800,0.0,10.003,27,,3.45
8,-0.5,,-2.99,0.6,4.13,1554962400,,10.003,20,,6.7
9,0.96,,-2.99,0.56,5.12,1554966000,,10.003,20,,6.21
10,2.05,,-2.99,0.52,6.12,1554969600,,10.003,41,,6.7
11,4.32,,-3.99,0.42,8.12,1554973200,,10.003,50,,7.7
12,6.18,0.0,-5.17,0.36,9.23,1554976800,5.0,10.003,32,8.21,6.25
13,6.53,0.0,-5.17,0.34,9.81,1554980400,6.0,10.003,41,9.8,7.57
14,10.22,0.0,-5.58,0.32,10.22,1554984000,6.0,10.003,48,11.3,6.7
15,11.22,0.0,-4.58,0.33,11.22,1554987600,5.0,10.003,61,,7.32
16,11.22,0.0,-4.58,0.33,11.22,1554991200,4.0,10.003,42,,7.49
17,11.22,0.0,-4.16,0.34,11.22,1554994800,2.0,10.003,37,13.9,7.32
18,11.22,0.0,-5.17,0.31,11.22,1554998400,1.0,10.003,42,,7.61
19,10.22,0.0,-5.58,0.32,10.22,1555002000,0.0,10.003,28,,5.08
20,6.44,0.0,-5.58,0.35,9.23,1555005600,0.0,10.003,30,,5.47
21,4.9,0.0,-5.58,0.39,7.64,1555009200,0.0,10.003,27,,4.41
22,3.59,0.0,-4.58,0.43,7.22,1555012800,0.0,10.003,46,,6.34
23,2.27,0.0,-5.58,0.44,5.64,1555016400,0.0,10.003,47,,4.71
