,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,16.81,0.0,12.41,0.75,16.81,1559340000,0,10.003,,0.0
1,15.64,0.0,12.41,0.81,15.64,1559343600,0,10.003,341.0,0.62
2,14.22,0.08,11.41,0.83,14.22,1559347200,0,10.003,,0.0
3,13.12,,12.0,0.93,13.12,1559350800,0,10.003,210.0,1.0
4,13.12,,12.0,0.93,13.12,1559354400,0,10.003,,
5,12.12,,10.99,0.93,12.12,1559358000,0,10.003,,
6,12.81,0.08,10.99,0.89,12.81,1559361600,0,10.003,230.0,0.41
7,14.22,0.0,12.0,0.86,14.22,1559365200,0,10.003,281.0,0.41
8,17.22,0.0,13.0,0.76,17.22,1559368800,1,10.003,0.0,0.87
9,18.64,0.08,13.41,0.72,18.64,1559372400,3,10.003,60.0,0.21
10,21.23,0.08,14.0,0.63,21.23,1559376000,4,10.003,,0.0
11,23.05,0.08,13.83,0.56,23.05,1559379600,6,10.003,,0.0
12,24.63,0.08,13.0,0.48,24.63,1559383200,8,10.003,,0.0
13,25.22,0.08,13.0,0.47,25.22,1559386800,8,10.003,206.0,3.22
14,26.23,0.0,12.0,0.41,26.23,1559390400,9,10.003,226.0,2.89
15,26.23,0.0,12.59,0.43,26.23,1559394000,8,10.003,258.0,2.3
16,27.21,0.0,13.0,0.41,27.21,1559397600,6,10.003,203.0,3.1
17,27.21,0.0,12.0,0.39,27.21,1559401200,4,10.003,176.0,1.75
18,27.64,0.0,12.41,0.39,27.64,1559404800,2,10.003,206.0,2.3
19,27.21,0.0,12.59,0.4,27.21,1559408400,1,10.003,164.0,2.09
20,26.64,0.0,13.59,0.45,26.64,1559412000,0,10.003,192.0,1.09
21,24.39,0.0,13.41,0.5,24.39,1559415600,0,10.003,169.0,1.5
22,21.57,0.0,13.0,0.58,21.57,1559419200,0,10.003,93.0,1.5
23,18.4,0.0,13.0,0.71,18.4,1559422800,0,10.003,57.0,1.3
