,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,11.81,0.0,4.42,0.61,11.81,1556661600,0.0,10.003,12.0,2.72
1,10.98,0.0,5.0,0.67,10.98,1556665200,0.0,10.003,11.0,3.22
2,8.89,0.0,5.0,0.71,9.98,1556668800,0.0,10.003,26.0,2.37
3,8.04,0.0,5.0,0.77,8.81,1556672400,0.0,10.003,9.0,1.75
4,7.4,0.0,5.0,0.85,7.4,1556676000,0.0,10.003,,0.0
5,6.99,0.0,4.59,0.85,6.99,1556679600,0.0,10.003,170.0,0.21
6,6.58,0.0,4.01,0.84,6.58,1556683200,0.0,10.003,191.0,0.41
7,6.88,0.0,4.59,0.81,7.57,1556686800,0.0,10.003,260.0,1.5
8,10.4,0.0,6.0,0.74,10.4,1556690400,1.0,10.003,,0.0
9,12.81,0.08,6.58,0.66,12.81,1556694000,2.0,10.003,42.0,1.5
10,14.12,0.19,6.99,0.62,14.12,1556697600,3.0,10.003,,
11,16.12,0.19,6.99,0.55,16.12,1556701200,5.0,10.003,,
12,17.12,0.19,6.0,0.48,17.12,1556704800,6.0,10.003,,
13,18.64,0.08,4.83,0.4,18.64,1556708400,7.0,10.003,161.0,2.09
14,19.12,,5.0,0.39,19.12,1556712000,,10.003,,
15,19.12,,3.0,0.34,19.12,1556715600,,10.003,300.0,3.1
16,20.12,,3.0,0.32,20.12,1556719200,,10.003,260.0,2.6
17,20.12,,3.0,0.32,20.12,1556722800,,10.003,200.0,3.1
18,20.23,0.0,3.18,0.32,20.23,1556726400,2.0,10.003,183.0,3.81
19,20.12,,3.0,0.32,20.12,1556730000,,10.003,200.0,3.1
20,18.22,0.0,4.59,0.41,18.22,1556733600,0.0,10.003,191.0,1.28
21,15.4,0.0,5.0,0.5,15.4,1556737200,0.0,10.003,200.0,0.62
22,13.4,0.75,5.59,0.59,13.4,1556740800,0.0,10.003,251.0,0.62
23,11.98,0.0,6.0,0.67,11.98,1556744400,0.0,10.003,341.0,1.5
