,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,10.63,0.77,9.0,0.9,10.63,1557439200,0,10.003,255,,4.22
1,10.63,0.77,9.0,0.9,10.63,1557442800,0,10.003,256,,3.43
2,8.25,0.19,8.42,0.92,9.64,1557446400,0,10.003,239,,2.72
3,7.84,0.66,8.0,0.9,9.64,1557450000,0,10.003,242,,3.43
4,7.24,0.75,7.41,0.89,9.05,1557453600,0,10.003,230,,3.22
5,7.64,0.08,6.99,0.96,7.64,1557457200,0,10.003,191,,1.08
6,7.64,0.08,6.99,0.96,7.64,1557460800,0,10.003,210,,1.28
7,6.45,0.19,6.41,0.89,8.05,1557464400,0,10.003,215,,2.58
8,10.22,0.08,8.59,0.9,10.22,1557468000,1,10.003,217,,4.01
9,11.22,0.08,7.59,0.78,11.22,1557471600,2,10.003,237,,5.35
10,12.81,0.18,6.58,0.66,12.81,1557475200,4,10.003,242,,6.21
11,14.22,0.18,5.59,0.56,14.22,1557478800,5,10.003,251,10.3,7.11
12,15.22,0.18,4.42,0.48,15.22,1557482400,6,10.003,245,9.3,6.12
13,16.22,0.29,3.59,0.43,16.22,1557486000,7,10.003,246,9.8,6.7
14,16.81,0.0,3.0,0.4,16.81,1557489600,8,10.003,246,,5.91
15,16.81,0.0,2.58,0.38,16.81,1557493200,7,10.003,240,8.8,5.76
16,17.81,0.0,3.18,0.38,17.81,1557496800,5,10.003,275,,5.75
17,18.22,0.0,2.41,0.35,18.22,1557500400,3,10.003,254,,4.68
18,18.22,0.75,2.0,0.34,18.22,1557504000,2,10.003,247,9.3,6.12
19,17.64,0.44,2.58,0.37,17.64,1557507600,1,10.003,249,,3.72
20,15.64,0.19,3.0,0.43,15.64,1557511200,0,10.003,271,,2.3
21,13.81,0.44,4.42,0.53,13.81,1557514800,0,10.003,240,,1.28
22,13.4,0.75,4.42,0.55,13.4,1557518400,0,10.003,221,,0.87
23,12.22,0.19,5.59,0.64,12.22,1557522000,0,10.003,161,,0.41
