,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,8.38,0.77,6.99,0.91,8.38,1570140000,0,10.003,,0.0
1,8.38,0.66,6.99,0.91,8.38,1570143600,0,10.003,96.0,1.29
2,8.21,1.0,6.99,0.92,8.21,1570147200,0,10.003,210.0,0.62
3,8.8,1.0,6.99,0.88,8.8,1570150800,0,10.003,191.0,0.42
4,8.21,0.75,6.99,0.92,8.21,1570154400,0,10.003,191.0,0.62
5,7.25,1.0,6.99,0.92,8.21,1570158000,0,10.003,125.0,1.85
6,7.79,0.77,6.99,0.95,7.79,1570161600,0,10.003,,0.0
7,6.86,0.62,6.41,0.91,7.79,1570165200,0,10.003,190.0,1.75
8,6.13,0.77,6.99,0.95,7.79,1570168800,0,10.003,150.0,2.6
9,7.34,0.66,6.99,0.89,8.63,1570172400,0,10.003,107.0,2.31
10,9.21,0.77,6.99,0.86,9.21,1570176000,1,10.003,161.0,1.08
11,7.82,0.9,7.41,0.86,9.62,1570179600,2,9.415,186.0,3.43
12,6.95,0.9,8.42,0.95,9.21,1570183200,2,3.816,176.0,4.18
13,6.76,1.0,8.42,0.95,9.21,1570186800,2,3.116,193.0,4.6
14,10.2,0.9,9.0,0.92,10.2,1570190400,2,7.304,199.0,3.64
15,10.2,0.9,9.41,0.95,10.2,1570194000,2,9.174,192.0,2.93
16,12.21,0.9,10.99,0.92,12.21,1570197600,1,10.003,191.0,2.11
17,12.21,0.9,10.41,0.89,12.21,1570201200,1,10.003,180.0,2.11
18,12.21,0.9,10.41,0.89,12.21,1570204800,0,7.719,180.0,1.29
19,12.21,0.44,10.99,0.92,12.21,1570208400,0,10.003,239.0,2.72
20,12.21,0.9,10.83,0.91,12.21,1570212000,0,10.003,267.0,3.31
21,12.21,0.9,10.41,0.89,12.21,1570215600,0,10.003,233.0,4.31
22,11.62,0.77,9.41,0.86,11.62,1570219200,0,10.003,229.0,3.13
23,12.21,0.9,9.41,0.83,12.21,1570222800,0,10.003,234.0,4.98
