,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,12.64,1.0,10.3,0.86,12.64,1566424800,0,10.003,34,2.0
1,11.96,1.0,10.3,0.9,11.96,1566428400,0,10.003,43,1.46
2,11.26,0.75,9.62,0.9,11.26,1566432000,0,10.003,9,1.34
3,10.26,0.75,9.62,0.96,10.26,1566435600,0,10.003,352,1.69
4,10.26,0.44,9.62,0.96,10.26,1566439200,0,10.003,350,1.84
5,9.41,0.19,9.31,0.96,9.95,1566442800,0,10.003,335,1.69
6,9.24,0.19,9.31,0.98,9.64,1566446400,0,10.003,341,1.5
7,10.33,0.44,9.69,0.96,10.33,1566450000,0,10.003,41,2.09
8,11.33,0.44,9.99,0.91,11.33,1566453600,0,10.003,41,3.1
9,14.03,0.19,11.69,0.86,14.03,1566457200,1,10.003,59,2.15
10,15.71,0.19,12.0,0.79,15.71,1566460800,3,10.003,65,3.56
11,17.71,0.27,12.69,0.72,17.71,1566464400,4,10.003,74,4.6
12,18.72,0.36,12.0,0.65,18.72,1566468000,5,10.003,82,4.06
13,19.03,0.36,11.31,0.61,19.03,1566471600,6,10.003,53,4.26
14,20.03,0.27,11.31,0.57,20.03,1566475200,6,10.003,78,4.6
15,21.71,0.27,12.0,0.54,21.71,1566478800,5,10.003,94,4.06
16,22.02,0.27,12.31,0.54,22.02,1566482400,4,10.003,90,4.06
17,21.71,0.44,12.31,0.55,21.71,1566486000,2,10.003,94,3.07
18,21.71,0.44,11.62,0.53,21.71,1566489600,1,10.003,80,2.56
19,21.71,0.44,12.31,0.55,21.71,1566493200,0,10.003,98,2.41
20,20.03,0.44,12.62,0.62,20.03,1566496800,0,10.003,72,2.6
21,18.33,0.75,12.31,0.68,18.33,1566500400,0,10.003,113,1.34
22,16.95,0.75,12.31,0.74,16.95,1566504000,0,10.003,150,0.99
23,14.95,0.44,12.31,0.84,14.95,1566507600,0,10.003,150,1.5
