,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,7.03,0.19,3.7,0.73,8.33,1556748000,0,10.003,287.0,,2.26
1,5.64,,3.7,0.87,5.64,1556751600,0,10.003,,,0.0
2,5.64,,3.7,0.87,5.64,1556755200,0,10.003,169.0,,0.65
3,4.95,,2.69,0.85,4.95,1556758800,0,10.003,171.0,,0.81
4,4.64,,2.69,0.87,4.64,1556762400,0,10.003,296.0,,0.65
5,3.65,,3.39,0.98,3.65,1556766000,0,10.003,145.0,,0.81
6,2.96,0.19,2.37,0.96,2.96,1556769600,0,10.003,73.0,,1.16
7,2.4,0.44,2.37,0.91,3.65,1556773200,0,10.003,86.0,,1.5
8,6.03,0.19,3.39,0.83,6.03,1556776800,1,10.003,223.0,,0.99
9,7.0,0.19,5.0,0.76,9.02,1556780400,2,10.003,230.0,,3.6
10,12.02,0.44,6.38,0.68,12.02,1556784000,3,10.003,173.0,,2.15
11,14.33,0.27,6.99,0.61,14.33,1556787600,5,10.003,133.0,,2.56
12,15.64,0.27,6.31,0.54,15.64,1556791200,6,10.003,98.0,,2.41
13,16.64,0.27,5.38,0.47,16.64,1556794800,7,10.003,326.0,,3.91
14,16.64,0.36,6.07,0.5,16.64,1556798400,6,10.003,332.0,,3.07
15,16.64,0.75,5.38,0.47,16.64,1556802000,5,10.003,338.0,,3.57
16,16.95,0.75,5.38,0.46,16.95,1556805600,4,10.003,312.0,,2.87
17,17.34,0.36,4.63,0.43,17.34,1556809200,3,10.003,276.0,11.3,4.14
18,11.65,0.53,7.69,0.77,11.65,1556812800,1,10.003,278.0,14.91,11.1
19,10.95,0.75,8.0,0.82,10.95,1556816400,0,10.003,264.0,,4.6
20,10.95,0.75,7.31,0.78,10.95,1556820000,0,10.003,260.0,,4.14
21,10.64,0.75,7.31,0.8,10.64,1556823600,0,10.003,266.0,,3.1
22,8.48,0.53,6.99,0.82,9.95,1556827200,0,10.003,251.0,,2.95
23,7.19,0.75,7.69,0.92,8.95,1556830800,0,10.003,255.0,,3.1
