,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,13.95,0.44,6.38,0.6,13.95,1562796000,0,10.003,233.0,1.19
1,12.64,0.44,6.69,0.67,12.64,1562799600,0,10.003,251.0,1.5
2,10.95,0.44,6.99,0.77,10.95,1562803200,0,10.003,,
3,10.95,0.75,7.69,0.8,10.95,1562806800,0,10.003,200.0,1.0
4,10.64,0.75,8.38,0.86,10.64,1562810400,0,10.003,,
5,10.64,0.75,8.38,0.86,10.64,1562814000,0,10.003,80.0,1.0
6,9.95,0.44,8.38,0.9,9.95,1562817600,0,10.003,71.0,0.69
7,10.33,0.44,9.06,0.92,10.33,1562821200,0,10.003,90.0,0.69
8,12.33,0.75,9.38,0.82,12.33,1562824800,1,10.003,,0.0
9,13.64,0.36,9.38,0.75,13.64,1562828400,2,10.003,,0.0
10,15.33,0.36,10.07,0.71,15.33,1562832000,4,10.003,,
11,16.33,0.36,10.38,0.68,16.33,1562835600,5,10.003,240.0,2.6
12,15.64,0.36,12.38,0.81,15.64,1562839200,7,10.003,187.0,1.84
13,15.64,0.44,11.69,0.77,15.64,1562842800,7,10.003,270.0,2.09
14,14.95,0.61,11.07,0.78,14.95,1562846400,6,10.003,227.0,1.91
15,14.95,0.61,12.76,0.87,14.95,1562850000,6,10.003,300.0,1.0
16,13.95,0.83,12.38,0.9,13.95,1562853600,4,10.003,221.0,2.09
17,14.64,0.83,13.38,0.92,14.64,1562857200,3,10.003,200.0,1.5
18,14.64,0.75,13.38,0.92,14.64,1562860800,2,8.763,221.0,1.84
19,14.33,0.75,13.38,0.94,14.33,1562864400,1,10.003,221.0,2.6
20,16.02,0.36,13.69,0.86,16.02,1562868000,0,10.003,221.0,2.09
21,14.64,0.27,13.69,0.94,14.64,1562871600,0,10.003,210.0,1.5
22,14.33,0.27,13.69,0.96,14.33,1562875200,0,10.003,200.0,1.5
23,14.33,0.27,13.69,0.96,14.33,1562878800,0,10.003,191.0,1.5
