,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,13.98,0.0,7.41,0.65,13.98,1554588000,0.0,10.003,42,,4.69
1,8.09,,6.99,0.87,9.12,1554591600,0.0,10.003,80,,2.09
2,8.65,,6.0,0.81,9.12,1554595200,0.0,10.003,60,,1.5
3,10.11,,6.99,0.81,10.11,1554598800,0.0,10.003,71,,2.6
4,6.53,,6.0,0.86,8.12,1554602400,0.0,10.003,71,,2.6
5,10.15,0.0,5.41,0.72,10.15,1554606000,0.0,10.003,41,,2.98
6,7.71,,6.0,0.81,9.12,1554609600,0.0,10.003,11,,2.6
7,10.81,0.0,5.41,0.69,10.81,1554613200,0.0,10.003,31,,4.01
8,11.39,0.0,5.41,0.67,11.39,1554616800,0.0,10.003,57,,3.27
9,12.81,0.0,5.41,0.61,12.81,1554620400,1.0,10.003,60,,4.83
10,13.23,0.0,5.0,0.57,13.23,1554624000,2.0,10.003,71,,4.19
11,14.22,0.0,5.0,0.54,14.22,1554627600,4.0,10.003,83,,3.6
12,15.22,0.08,5.0,0.5,15.22,1554631200,5.0,10.003,90,,3.52
13,16.64,0.08,4.42,0.44,16.64,1554634800,5.0,10.003,49,9.3,2.51
14,17.22,0.0,3.59,0.4,17.22,1554638400,6.0,10.003,81,,3.72
15,18.64,0.0,2.0,0.33,18.64,1554642000,5.0,10.003,80,8.21,4.38
16,19.23,0.0,2.0,0.32,19.23,1554645600,3.0,10.003,119,,3.52
17,18.64,0.19,2.0,0.33,18.64,1554649200,2.0,10.003,128,,2.37
18,19.23,0.44,2.0,0.32,19.23,1554652800,1.0,10.003,210,,2.09
19,18.64,,3.0,0.35,18.64,1554656400,,10.003,120,,1.08
20,17.64,0.75,3.59,0.39,17.64,1554660000,0.0,10.003,131,,0.87
21,16.22,0.75,3.42,0.42,16.22,1554663600,0.0,10.003,180,,0.62
22,15.22,1.0,5.0,0.5,15.22,1554667200,0.0,10.003,191,,0.62
23,13.64,1.0,6.17,0.61,13.64,1554670800,0.0,10.003,240,,3.1
