,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,6.79,0.99,7.11,0.89,cloudy,340.2,0.0221,0.06,rain,1004.5,Stark bewölkt,8.9,1611874800,0,16.093,238,12.47,3.72
1,6.45,0.98,6.69,0.89,cloudy,345.4,0.0264,0.08,rain,1003.2,Stark bewölkt,8.43,1611878400,0,16.093,237,11.53,3.31
2,6.2,0.99,6.54,0.9,cloudy,350.8,0.0552,0.19,rain,1002.5,Stark bewölkt,8.03,1611882000,0,16.093,225,8.82,2.91
3,5.98,0.99,6.7,0.92,rain,355.8,0.3396,0.65,rain,1001.0,Leichter Regen möglich,7.89,1611885600,0,16.093,216,10.41,3.0
4,6.06,0.99,7.1,0.95,rain,357.2,1.5109,0.85,rain,999.6,Regen,7.87,1611889200,0,10.024,204,8.53,2.85
5,5.96,0.99,7.64,0.98,rain,359.8,1.7937,0.86,rain,997.8,Regen,8.0,1611892800,0,7.313,200,9.35,3.24
6,5.78,0.99,8.06,1.0,rain,359.1,1.0803,0.84,rain,996.1,Regen,8.06,1611896400,0,9.657,196,8.18,3.68
7,5.79,0.98,7.81,0.97,rain,358.9,1.4976,0.83,rain,995.6,Regen,8.31,1611900000,0,10.77,223,11.13,4.27
8,6.07,0.99,7.67,0.92,rain,361.9,0.8033,0.76,rain,995.2,Leichter Regen,8.83,1611903600,0,16.093,238,13.23,5.16
9,6.14,0.98,6.74,0.84,rain,365.2,0.2541,0.6,rain,995.7,Leichter Regen möglich,9.22,1611907200,0,16.093,247,13.64,6.34
10,6.61,0.99,6.26,0.8,rain,368.0,0.1186,0.35,rain,996.4,Nieselregen möglich,9.54,1611910800,0,16.093,243,13.19,6.18
11,6.69,0.97,5.47,0.75,cloudy,370.5,0.0544,0.18,rain,997.3,Stark bewölkt,9.66,1611914400,1,16.093,249,13.73,6.39
12,7.18,0.92,5.45,0.73,cloudy,372.4,0.1114,0.24,rain,997.9,Stark bewölkt,9.97,1611918000,1,16.093,252,14.0,6.08
13,10.62,0.77,6.26,0.74,rain,367.9,0.1089,0.26,rain,998.2,Nieselregen möglich,10.62,1611921600,1,16.093,255,13.02,5.19
14,11.54,0.88,5.78,0.68,cloudy,367.6,0.06,0.17,rain,998.3,Stark bewölkt,11.54,1611925200,1,16.093,255,13.18,5.3
15,11.72,0.82,5.65,0.66,partly-cloudy-day,367.7,0.0293,0.13,rain,998.0,Überwiegend bewölkt,11.72,1611928800,0,16.093,255,12.72,5.68
16,11.18,0.87,5.1,0.66,partly-cloudy-day,369.3,0.0363,0.12,rain,998.2,Überwiegend bewölkt,11.18,1611932400,0,16.093,253,12.03,5.74
17,10.16,0.77,4.59,0.68,partly-cloudy-day,367.9,0.0289,0.13,rain,998.4,Überwiegend bewölkt,10.16,1611936000,0,16.093,250,11.85,4.98
18,6.55,0.9,4.52,0.73,cloudy,366.0,0.0412,0.16,rain,998.3,Stark bewölkt,9.17,1611939600,0,16.093,249,11.4,5.0
19,6.19,0.87,4.26,0.74,rain,365.7,0.1301,0.31,rain,999.4,Nieselregen möglich,8.6,1611943200,0,16.093,245,10.86,4.21
20,5.95,0.9,4.36,0.77,cloudy,359.9,0.0139,0.07,rain,999.5,Stark bewölkt,8.22,1611946800,0,16.093,240,10.13,3.73
21,5.73,0.94,4.49,0.79,cloudy,355.9,0.0118,0.05,rain,1000.1,Stark bewölkt,7.91,1611950400,0,16.093,240,9.31,3.43
22,5.42,0.9,4.81,0.82,cloudy,352.9,0.0208,0.07,rain,1000.6,Stark bewölkt,7.76,1611954000,0,16.093,244,9.13,3.67
23,5.0,0.76,4.77,0.84,partly-cloudy-night,352.4,0.0,0.0,,1001.1,Überwiegend bewölkt,7.35,1611957600,0,16.093,243,9.19,3.53
