,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,20.81,1.0,11.41,0.55,20.81,1564696800,0,10.003,5.0,,1.75
1,19.99,1.0,11.41,0.58,19.99,1564700400,0,10.003,28.0,,2.6
2,18.98,1.0,11.41,0.61,18.98,1564704000,0,10.003,221.0,,0.41
3,18.4,1.0,12.0,0.66,18.4,1564707600,0,10.003,191.0,,0.62
4,16.81,1.0,12.0,0.73,16.81,1564711200,0,10.003,251.0,,0.87
5,17.4,1.0,12.0,0.71,17.4,1564714800,0,10.003,330.0,,0.62
6,16.81,0.75,12.0,0.73,16.81,1564718400,0,10.003,343.0,,1.85
7,17.4,1.0,12.0,0.71,17.4,1564722000,0,10.003,251.0,,0.41
8,19.4,0.75,12.41,0.64,19.4,1564725600,1,10.003,150.0,,0.62
9,20.64,0.75,12.41,0.59,20.64,1564729200,2,10.003,101.0,,0.62
10,22.64,0.44,13.0,0.55,22.64,1564732800,3,10.003,30.0,,2.6
11,23.8,0.08,11.41,0.46,23.8,1564736400,5,10.003,359.0,,1.85
12,24.63,0.77,12.0,0.45,24.63,1564740000,5,10.003,,,0.0
13,24.22,0.62,12.59,0.48,24.22,1564743600,5,10.003,339.0,,3.3
14,24.46,0.52,12.59,0.48,24.46,1564747200,6,10.003,316.0,8.21,5.59
15,20.99,0.77,14.83,0.68,20.99,1564750800,5,10.003,318.0,14.4,3.22
16,22.81,0.66,12.41,0.52,22.81,1564754400,4,10.003,311.0,,3.19
17,21.82,0.66,14.06,0.61,21.82,1564758000,3,10.003,175.0,,2.51
18,22.81,0.33,13.83,0.57,22.81,1564761600,2,10.003,157.0,,2.09
19,20.64,0.66,15.0,0.7,20.64,1564765200,1,8.831,215.0,,2.44
20,20.64,0.52,15.0,0.7,20.64,1564768800,0,10.003,286.0,,1.5
21,19.34,0.52,16.0,0.82,19.23,1564772400,0,10.003,332.0,,2.68
22,18.69,0.62,15.41,0.82,18.64,1564776000,0,10.003,346.0,,2.51
23,16.29,0.0,14.83,0.91,16.22,1564779600,0,10.003,221.0,,0.62
