,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,22.64,1.0,9.99,0.45,22.64,1562364000,0.0,10.003,330,,0.87
1,19.81,1.0,10.99,0.57,19.81,1562371200,0.0,10.003,230,,0.87
2,18.12,,10.99,0.63,18.12,1562374800,0.0,10.003,221,,1.5
3,17.12,,10.99,0.67,17.12,1562378400,0.0,10.003,270,,1.5
4,16.81,0.75,10.99,0.69,16.81,1562382000,0.0,10.003,296,,1.5
5,15.12,,10.99,0.76,15.12,1562385600,,10.003,221,,1.0
6,15.12,,10.99,0.76,15.12,1562389200,,10.003,221,,1.5
7,20.81,0.19,12.0,0.57,20.81,1562392800,1.0,10.003,332,,1.5
8,22.64,0.0,11.58,0.5,22.64,1562396400,2.0,10.003,231,,2.81
9,24.22,0.0,11.58,0.45,24.22,1562400000,4.0,10.003,244,,2.81
10,26.64,0.0,9.83,0.35,26.64,1562403600,6.0,10.003,238,,4.11
11,28.23,0.19,7.17,0.26,28.23,1562407200,7.0,10.003,254,,5.75
12,28.23,0.75,5.82,0.24,28.23,1562410800,5.0,10.003,246,,5.55
13,29.23,0.44,3.42,0.19,29.23,1562414400,7.0,10.003,251,9.3,6.0
14,30.22,0.0,3.93,0.19,30.22,1562418000,8.0,10.003,251,10.42,6.58
15,31.23,0.19,2.41,0.16,31.23,1562421600,6.0,10.003,269,10.42,6.5
16,31.23,0.75,1.58,0.15,31.23,1562425200,3.0,10.003,275,,6.32
17,29.64,1.0,2.0,0.17,29.64,1562428800,2.0,10.003,296,9.8,6.32
18,27.64,0.52,4.17,0.22,27.64,1562432400,1.0,10.003,300,13.4,6.41
19,26.23,0.52,8.83,0.33,26.23,1562436000,0.0,10.003,302,11.8,6.99
20,24.63,0.66,7.41,0.33,24.63,1562439600,0.0,10.003,304,12.9,4.97
21,23.63,0.66,8.59,0.38,23.63,1562443200,0.0,10.003,285,,4.47
22,22.64,0.52,9.0,0.42,22.64,1562446800,0.0,10.003,295,,4.22
