,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,19.33,0.75,15.69,0.8,19.27,1561413600,0,10.003,81,3.37
1,18.96,0.44,15.0,0.78,18.96,1561417200,0,10.003,60,3.6
2,17.01,0.75,15.0,0.88,16.95,1561420800,0,10.003,4,1.5
3,16.67,0.44,14.69,0.88,16.64,1561424400,0,10.003,350,1.84
4,15.64,0.44,14.0,0.9,15.64,1561428000,0,10.003,30,3.1
5,14.96,0.44,14.0,0.94,14.95,1561431600,0,10.003,30,1.0
6,14.67,0.44,14.0,0.96,14.64,1561435200,0,10.003,68,1.5
7,17.5,0.75,15.38,0.88,17.4,1561438800,0,10.003,353,1.5
8,19.19,0.75,16.38,0.85,19.03,1561442400,1,10.003,69,1.35
9,20.74,0.75,15.69,0.73,20.71,1561446000,2,10.003,60,1.5
10,23.84,0.75,16.69,0.65,23.72,1561449600,4,10.003,50,1.5
11,25.0,0.75,18.38,0.68,24.71,1561453200,5,10.003,88,1.76
12,25.55,0.75,17.69,0.63,25.33,1561456800,5,10.003,98,1.91
13,29.55,0.75,19.69,0.61,28.02,1561460400,6,10.003,101,1.5
14,29.65,0.75,18.38,0.54,28.65,1561464000,6,10.003,230,1.5
15,29.34,0.75,15.62,0.43,29.34,1561467600,5,10.003,358,1.35
16,31.07,0.75,17.07,0.44,30.65,1561471200,4,10.003,101,0.5
17,31.97,0.75,14.83,0.36,31.97,1561474800,3,10.003,127,1.5
18,30.96,0.75,14.14,0.36,30.96,1561478400,2,10.003,101,1.76
19,31.14,0.75,16.52,0.42,30.96,1561482000,1,10.003,58,1.35
20,29.95,0.75,16.69,0.46,29.65,1561485600,0,10.003,61,1.84
21,28.74,0.44,17.69,0.54,27.96,1561489200,0,10.003,65,1.34
22,26.21,0.44,18.07,0.62,25.95,1561492800,0,10.003,64,1.69
23,24.29,0.44,18.69,0.72,23.95,1561496400,0,10.003,76,1.84
