,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-2.07,0.85,-0.81,0.85,partly-cloudy-night,350.5,,0.0674,0.07,rain,1019.5,Überwiegend bewölkt,1.47,1611702000,0,15.923,213,8.67,3.43
1,-2.38,0.66,-0.83,0.85,partly-cloudy-night,353.8,,0.093,0.09,rain,1019.0,Überwiegend bewölkt,1.35,1611705600,0,16.093,208,9.63,3.65
2,-2.28,1.0,-0.83,0.85,cloudy,353.9,,0.08,0.07,rain,1018.8,Stark bewölkt,1.41,1611709200,0,16.093,209,9.58,3.6
3,-2.38,0.99,-0.99,0.85,cloudy,355.7,,0.0593,0.05,rain,1018.1,Stark bewölkt,1.3,1611712800,0,16.093,216,10.34,3.56
4,-2.13,1.0,-0.98,0.85,cloudy,357.3,,0.0444,0.05,rain,1017.7,Stark bewölkt,1.32,1611716400,0,16.093,221,10.35,3.25
5,-2.17,1.0,-1.04,0.85,cloudy,357.8,,0.0409,0.07,rain,1017.3,Stark bewölkt,1.19,1611720000,0,16.093,216,10.39,3.12
6,-2.2,0.99,-1.2,0.85,cloudy,362.3,,0.0436,0.09,rain,1016.6,Stark bewölkt,0.98,1611723600,0,16.093,211,9.39,2.87
7,-2.22,0.99,-1.23,0.86,cloudy,363.5,,0.0493,0.11,rain,1016.2,Stark bewölkt,0.88,1611727200,0,16.093,213,8.93,2.75
8,-2.68,0.99,-0.21,0.93,snow,362.7,0.0778,0.1703,0.28,snow,1015.9,Leichter Schneefall möglich,0.72,1611730800,0,4.778,207,8.53,3.05
9,-2.64,0.99,-0.02,0.92,rain,364.5,,0.2264,0.42,rain,1015.9,Nieselregen möglich,1.08,1611734400,0,6.98,207,9.43,3.55
10,-2.43,0.99,0.15,0.91,rain,367.3,,0.195,0.43,rain,1015.4,Nieselregen möglich,1.49,1611738000,0,8.429,205,10.07,3.97
11,-2.59,0.99,0.0,0.9,snow,369.6,0.124,0.2697,0.48,snow,1015.4,Leichter Schneefall möglich,1.47,1611741600,1,8.127,202,9.58,4.18
12,-2.68,0.99,0.2,0.91,snow,372.3,0.3082,0.5711,0.5,snow,1015.0,Schneefall,1.46,1611745200,1,7.523,203,8.99,4.3
13,-2.41,0.95,0.4,0.9,snow,373.3,0.0973,0.2043,0.42,snow,1015.0,Leichter Schneefall möglich,1.85,1611748800,1,7.255,212,9.42,4.65
14,-2.01,0.95,0.51,0.9,snow,373.6,0.0888,0.1995,0.41,snow,1014.5,Leichter Schneefall möglich,2.03,1611752400,1,7.613,213,8.83,4.35
15,-1.53,0.99,0.69,0.9,rain,375.6,,0.134,0.4,rain,1014.1,Nieselregen möglich,2.17,1611756000,0,9.325,214,8.08,3.88
16,-1.04,0.99,0.98,0.9,rain,376.4,,0.1427,0.41,rain,1013.9,Nieselregen möglich,2.41,1611759600,0,9.427,219,7.75,3.58
17,-0.59,0.98,1.03,0.89,rain,376.9,,0.0717,0.26,rain,1013.9,Nieselregen möglich,2.65,1611763200,0,11.136,220,7.83,3.36
18,-0.14,0.99,1.17,0.89,cloudy,376.3,,0.0622,0.15,rain,1014.2,Stark bewölkt,2.85,1611766800,0,16.093,226,7.58,3.09
19,0.43,0.99,1.91,0.91,cloudy,374.9,,0.0485,0.13,rain,1014.5,Stark bewölkt,3.27,1611770400,0,16.093,227,6.97,2.99
20,0.73,0.99,2.2,0.92,cloudy,374.8,,0.0057,0.04,rain,1014.8,Stark bewölkt,3.45,1611774000,0,16.093,233,7.28,2.89
21,0.56,0.99,2.04,0.91,cloudy,372.0,,0.0,0.0,,1015.0,Stark bewölkt,3.38,1611777600,0,16.093,233,8.13,3.0
22,0.63,0.97,2.26,0.94,cloudy,370.1,,0.0,0.0,,1014.9,Stark bewölkt,3.18,1611781200,0,16.093,228,7.27,2.63
23,0.76,0.98,2.46,0.95,cloudy,365.9,,0.0,0.0,,1014.8,Stark bewölkt,3.21,1611784800,0,16.093,226,6.88,2.52
