,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,15.57,0.19,13.62,0.88,15.57,1568584800,0,10.003,255,1.5
1,14.57,0.19,12.93,0.9,14.57,1568588400,0,10.003,210,1.5
2,12.89,0.19,12.62,0.98,12.89,1568592000,0,10.003,176,1.0
3,12.95,0.19,12.95,1.0,12.95,1568595600,0,10.003,210,1.0
4,11.57,0.19,11.57,1.0,11.57,1568599200,0,8.763,335,1.35
5,12.27,0.19,12.27,1.0,12.27,1568602800,0,8.452,61,1.5
6,11.57,0.19,11.57,1.0,11.57,1568606400,0,7.149,183,0.65
7,11.26,0.27,11.26,1.0,11.26,1568610000,0,6.994,320,0.5
8,11.96,0.19,11.96,1.0,11.96,1568613600,0,6.947,200,1.0
9,14.33,0.19,13.31,0.94,14.33,1568617200,1,7.46,240,1.0
10,15.95,0.44,14.31,0.9,15.95,1568620800,2,9.383,221,2.6
11,18.65,0.44,14.62,0.77,18.65,1568624400,3,10.003,162,1.84
12,22.02,0.36,15.31,0.66,22.02,1568628000,4,10.003,230,3.1
13,22.64,0.36,13.24,0.55,22.64,1568631600,4,10.003,230,3.6
14,23.64,0.36,13.93,0.55,23.64,1568635200,4,10.003,41,2.56
15,23.95,0.36,13.31,0.51,23.95,1568638800,4,10.003,275,3.41
16,24.34,0.75,13.62,0.51,24.34,1568642400,2,10.003,308,2.44
17,24.65,0.75,12.93,0.48,24.65,1568646000,1,10.003,298,2.79
18,23.57,0.75,12.24,0.49,23.57,1568649600,0,10.003,330,3.79
19,22.26,0.75,11.62,0.51,22.26,1568653200,0,10.003,327,2.95
20,20.27,0.75,11.93,0.59,20.27,1568656800,0,10.003,348,1.5
21,18.58,0.75,11.93,0.65,18.58,1568660400,0,10.003,11,1.5
22,18.27,0.75,12.0,0.67,18.27,1568664000,0,10.003,210,1.5
23,17.96,0.75,11.31,0.65,17.96,1568667600,0,10.003,330,2.09
