,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,18.64,0.0,6.99,0.47,18.64,1562104800,0.0,10.003,24,,3.63
1,18.22,0.0,6.41,0.46,18.22,1562108400,0.0,10.003,7,,2.58
2,16.05,0.0,6.41,0.53,16.05,1562112000,0.0,10.003,17,,3.24
3,16.64,0.0,6.41,0.51,16.64,1562115600,0.0,10.003,5,,2.37
4,15.05,0.0,6.0,0.55,15.05,1562119200,0.0,10.003,20,,1.49
5,15.05,0.0,5.41,0.53,15.05,1562122800,0.0,10.003,15,,2.37
6,14.64,0.0,6.41,0.58,14.64,1562126400,0.0,10.003,2,,2.72
7,15.22,0.0,6.41,0.56,15.22,1562130000,0.0,10.003,24,,3.63
8,17.81,0.0,6.58,0.48,17.81,1562133600,1.0,10.003,36,,3.63
9,19.23,0.0,6.41,0.43,19.23,1562137200,3.0,10.003,72,,4.01
10,21.23,0.0,5.59,0.36,21.23,1562140800,4.0,10.003,60,,1.28
11,22.23,0.0,5.59,0.34,22.23,1562144400,6.0,10.003,63,,3.92
12,22.81,0.0,5.59,0.33,22.81,1562148000,8.0,10.003,34,,2.37
13,22.81,0.0,5.59,0.33,22.81,1562151600,9.0,10.003,28,8.21,3.1
14,24.81,0.0,5.0,0.28,24.81,1562155200,9.0,10.003,335,,2.93
15,25.22,0.0,5.41,0.28,25.22,1562158800,8.0,10.003,23,,2.78
16,25.22,0.0,5.41,0.28,25.22,1562162400,6.0,10.003,21,,3.22
17,25.81,0.0,5.41,0.27,25.81,1562166000,4.0,10.003,345,,3.81
18,25.22,0.0,6.41,0.3,25.22,1562169600,3.0,10.003,30,,5.09
19,25.12,,6.99,0.31,25.12,1562173200,,10.003,50,10.3,5.09
20,24.81,0.0,14.04,0.51,24.81,1562176800,0.0,10.003,36,,4.18
21,22.64,0.44,6.0,0.34,22.64,1562180400,0.0,10.003,62,,4.38
22,20.64,0.0,6.0,0.38,20.64,1562184000,0.0,10.003,37,,5.59
23,19.05,0.0,6.0,0.42,19.05,1562187600,0.0,10.003,25,,4.18
