,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,14.66,0.99,13.44,0.92,cloudy,285.1,0.0,0.0,,1009.6,Stark bewölkt,14.66,1571608800,0,16.093,22,2.51,1.71
1,14.67,0.95,13.41,0.92,cloudy,283.4,0.0112,0.06,rain,1010.0,Stark bewölkt,14.67,1571612400,0,16.093,326,3.98,1.7
2,14.51,0.88,13.2,0.92,cloudy,282.2,0.0187,0.06,rain,1010.4,Stark bewölkt,14.51,1571616000,0,16.093,318,5.13,1.87
3,14.3,0.83,13.58,0.95,partly-cloudy-night,281.7,0.0135,0.07,rain,1011.8,Überwiegend bewölkt,14.3,1571619600,0,16.093,5,5.63,1.95
4,13.83,0.68,13.44,0.97,partly-cloudy-night,282.1,0.0051,0.06,rain,1013.2,Überwiegend bewölkt,13.83,1571623200,0,16.093,189,5.44,2.43
5,13.33,0.61,13.17,0.99,partly-cloudy-night,282.4,0.0,0.0,,1014.0,Überwiegend bewölkt,13.33,1571626800,0,16.093,217,6.59,2.76
6,13.17,0.64,12.83,0.98,partly-cloudy-night,283.5,0.0,0.0,,1014.7,Überwiegend bewölkt,13.17,1571630400,0,16.093,220,6.62,2.4
7,13.14,0.71,12.39,0.95,partly-cloudy-night,284.9,0.0,0.0,,1015.3,Überwiegend bewölkt,13.14,1571634000,0,16.093,209,6.15,1.96
8,13.7,0.79,12.69,0.94,partly-cloudy-night,285.5,0.0,0.0,,1015.9,Überwiegend bewölkt,13.7,1571637600,0,16.093,183,7.21,2.35
9,14.29,0.86,12.88,0.91,partly-cloudy-day,285.6,0.0,0.0,,1016.5,Überwiegend bewölkt,14.29,1571641200,0,16.093,195,7.43,2.28
10,15.02,0.93,13.2,0.89,cloudy,285.0,0.0128,0.05,rain,1016.9,Stark bewölkt,15.02,1571644800,1,16.093,216,7.62,2.27
11,15.48,0.95,13.27,0.87,cloudy,284.7,0.0254,0.08,rain,1017.5,Stark bewölkt,15.48,1571648400,1,16.093,227,7.64,2.34
12,15.88,0.96,13.34,0.85,cloudy,284.7,0.0325,0.09,rain,1018.3,Stark bewölkt,15.88,1571652000,2,16.093,229,7.35,2.46
13,16.11,0.94,13.1,0.82,cloudy,284.8,0.0372,0.1,rain,1019.0,Stark bewölkt,16.11,1571655600,2,16.093,223,6.87,2.66
14,16.93,0.92,13.31,0.79,cloudy,276.7,0.0,0.0,,1019.8,Stark bewölkt,16.93,1571659200,2,16.093,215,6.12,2.65
15,17.14,0.93,13.41,0.79,cloudy,275.7,0.0,0.0,,1019.8,Stark bewölkt,17.14,1571662800,1,16.093,208,5.68,2.71
16,16.56,0.96,12.58,0.77,cloudy,275.6,0.0,0.0,,1019.7,Stark bewölkt,16.56,1571666400,1,16.093,214,5.32,3.04
17,16.19,0.98,12.27,0.78,cloudy,275.6,0.0,0.0,,1019.9,Stark bewölkt,16.19,1571670000,0,16.093,216,5.23,2.85
18,15.68,0.97,11.58,0.77,cloudy,275.6,0.0,0.0,,1020.5,Stark bewölkt,15.68,1571673600,0,16.093,220,5.72,2.78
19,15.23,0.98,10.85,0.75,cloudy,275.9,0.0,0.0,,1021.5,Stark bewölkt,15.23,1571677200,0,16.093,227,6.5,2.61
20,14.84,0.98,10.65,0.76,cloudy,275.9,0.0062,0.04,rain,1022.2,Stark bewölkt,14.84,1571680800,0,16.093,231,6.76,2.5
21,14.49,0.96,10.91,0.79,cloudy,275.0,0.0109,0.05,rain,1022.6,Stark bewölkt,14.49,1571684400,0,16.093,235,4.48,1.97
22,14.17,0.96,10.52,0.79,cloudy,274.6,0.0295,0.07,rain,1022.8,Stark bewölkt,14.17,1571688000,0,16.093,237,4.1,1.67
23,13.84,0.93,10.25,0.79,cloudy,274.5,0.0474,0.08,rain,1023.1,Stark bewölkt,13.84,1571691600,0,16.093,238,3.73,1.5
