,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,14.26,0.19,11.69,0.84,14.26,1560463200,0,10.003,320,1.0
1,13.26,,11.69,0.9,13.26,1560466800,0,10.003,343,1.5
2,12.27,,11.69,0.96,12.27,1560470400,0,10.003,71,1.0
3,11.26,,10.99,0.98,11.26,1560474000,0,10.003,50,1.0
4,10.26,,10.26,1.0,10.26,1560477600,0,10.003,266,1.0
5,9.95,0.19,9.0,0.94,9.95,1560481200,0,10.003,281,1.04
6,9.41,0.19,9.0,0.96,9.64,1560484800,0,10.003,286,1.35
7,12.71,0.19,12.07,0.96,12.71,1560488400,0,10.003,11,1.0
8,16.1,0.19,11.69,0.75,16.1,1560492000,1,10.003,50,2.09
9,18.72,0.36,12.0,0.65,18.72,1560495600,3,10.003,41,2.09
10,21.02,0.75,12.69,0.59,21.02,1560499200,4,10.003,71,3.6
11,21.64,0.44,13.0,0.58,21.64,1560502800,6,10.003,80,4.6
12,23.64,0.44,13.69,0.54,23.64,1560506400,7,10.003,84,1.15
13,23.95,0.44,14.07,0.54,23.95,1560510000,7,10.003,260,2.95
14,24.26,0.36,13.31,0.5,24.26,1560513600,7,10.003,264,3.13
15,24.96,0.75,12.62,0.46,24.96,1560517200,5,10.003,250,2.6
16,24.96,0.75,12.0,0.44,24.96,1560520800,4,10.003,293,3.48
17,24.26,0.75,10.68,0.42,24.26,1560524400,3,10.003,325,3.44
18,24.26,0.75,12.38,0.47,24.26,1560528000,2,10.003,335,3.1
19,22.88,0.75,13.07,0.54,22.88,1560531600,1,10.003,4,4.32
20,21.58,0.75,12.69,0.57,21.58,1560535200,0,10.003,21,3.75
21,20.27,0.75,12.69,0.62,20.27,1560538800,0,10.003,35,2.6
22,18.58,0.75,13.0,0.7,18.58,1560542400,0,10.003,53,3.1
23,18.96,0.44,13.0,0.68,18.96,1560546000,0,10.003,346,1.69
