,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-2.2,0,-7.6,0.67,clear-night,331.5,,0.0,0.0,,1031.3,Klar,-2.2,1581030000,0,16.093,137,1.18,1.1
1,-0.72,0,-7.58,0.6,clear-night,329.6,,0.0,0.0,,1031.2,Klar,-0.72,1581033600,0,16.093,100,0.74,0.71
2,-1.22,0,-7.94,0.6,clear-night,327.9,,0.0,0.0,,1030.8,Klar,-1.22,1581037200,0,16.093,98,0.92,0.82
3,-2.0,0,-8.22,0.62,clear-night,325.9,,0.0,0.0,,1031.0,Klar,-2.0,1581040800,0,16.093,112,1.33,1.04
4,-2.88,0,-8.34,0.66,clear-night,324.7,,0.0,0.0,,1030.7,Klar,-2.88,1581044400,0,16.093,129,1.73,1.24
5,-5.72,0,-8.67,0.68,clear-night,324.9,,0.0,0.0,,1030.9,Klar,-3.71,1581048000,0,16.093,134,1.86,1.36
6,-5.56,0,-8.85,0.66,clear-night,325.7,,0.0,0.0,,1031.0,Klar,-3.38,1581051600,0,16.093,132,1.92,1.47
7,-6.0,0,-8.51,0.69,clear-night,323.5,,0.0,0.0,,1031.4,Klar,-3.56,1581055200,0,16.093,136,2.13,1.6
8,-5.53,0,-8.09,0.68,clear-day,324.7,,0.0,0.0,,1031.1,Klar,-3.0,1581058800,0,16.093,135,2.54,1.72
9,-4.39,0,-7.21,0.67,clear-day,326.7,0.0047,0.0072,0.01,snow,1030.7,Klar,-1.86,1581062400,0,16.093,133,3.05,1.83
10,-2.88,0,-6.38,0.64,clear-day,328.3,,0.0051,0.02,rain,1030.2,Klar,-0.41,1581066000,1,16.093,130,3.48,1.96
11,-1.09,0,-5.47,0.61,clear-day,329.6,,0.0,0.0,,1029.3,Klar,1.29,1581069600,1,16.093,125,3.74,2.12
12,1.06,0,-4.55,0.57,clear-day,330.6,,0.0,0.0,,1028.2,Klar,3.27,1581073200,2,16.093,120,3.93,2.28
13,2.32,0,-4.88,0.5,clear-day,336.2,,0.0,0.0,,1028.3,Klar,4.57,1581076800,2,16.093,119,4.13,2.58
14,2.99,0,-4.08,0.51,clear-day,335.1,,0.0,0.0,,1027.6,Klar,5.15,1581080400,1,16.093,117,4.34,2.62
15,2.57,0,-3.24,0.56,clear-day,332.4,,0.0,0.0,,1026.8,Klar,4.78,1581084000,1,16.093,115,4.54,2.57
16,0.57,0,-2.63,0.66,clear-day,330.1,,0.0,0.0,,1026.2,Klar,3.08,1581087600,0,16.093,115,4.65,2.55
17,-0.9,0,-2.49,0.73,clear-day,329.2,,0.0,0.0,,1026.3,Klar,1.86,1581091200,0,16.093,116,4.62,2.58
18,-2.86,0,-2.81,0.8,clear-night,328.7,,0.0,0.0,,1026.8,Klar,0.26,1581094800,0,16.093,118,4.51,2.65
19,-4.31,0,-2.84,0.87,clear-night,324.6,,0.0,0.0,,1027.3,Klar,-0.88,1581098400,0,16.093,115,4.51,2.73
20,-4.83,0,-2.95,0.89,clear-night,323.1,,0.0,0.0,,1027.0,Klar,-1.35,1581102000,0,16.093,122,4.46,2.7
21,-4.85,0,-3.13,0.88,clear-night,321.8,,0.0,0.0,,1026.5,Klar,-1.44,1581105600,0,16.093,131,4.39,2.61
22,-4.86,0,-3.43,0.87,clear-night,320.9,,0.0,0.0,,1026.2,Klar,-1.55,1581109200,0,16.093,138,4.15,2.5
23,-4.95,0,-3.9,0.86,clear-night,320.5,,0.0,0.0,,1026.0,Klar,-1.8,1581112800,0,16.093,143,3.6,2.32
