,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,7.4,1.0,2.0,0.69,7.4,1557180000,0,10.003,302.0,,1.3
1,6.48,1.0,2.0,0.69,7.22,1557183600,0,10.003,350.0,,1.5
2,6.81,1.0,3.0,0.77,6.81,1557187200,0,10.003,,,0.0
3,6.81,1.0,3.0,0.77,6.81,1557190800,0,10.003,170.0,,0.41
4,5.73,1.0,3.0,0.77,6.81,1557194400,0,10.003,69.0,,1.75
5,5.81,1.0,3.0,0.82,5.81,1557198000,0,10.003,230.0,,0.62
6,5.81,1.0,3.0,0.82,5.81,1557201600,0,10.003,191.0,,0.41
7,5.81,1.0,3.0,0.82,5.81,1557205200,0,10.003,161.0,,0.41
8,7.81,1.0,4.01,0.77,7.81,1557208800,1,10.003,210.0,,0.62
9,9.64,0.66,3.42,0.65,9.64,1557212400,2,10.003,,,0.0
10,10.22,0.66,3.0,0.61,10.22,1557216000,3,10.003,,,0.0
11,10.63,0.52,3.59,0.62,10.63,1557219600,4,10.003,170.0,,2.09
12,11.63,0.62,2.0,0.52,11.63,1557223200,5,10.003,,,0.0
13,11.63,0.9,1.18,0.49,11.63,1557226800,4,10.003,210.0,,1.49
14,12.22,0.66,1.41,0.48,12.22,1557230400,5,10.003,246.0,8.8,2.72
15,13.23,0.66,0.42,0.41,13.23,1557234000,5,10.003,260.0,8.21,2.09
16,13.23,1.0,0.01,0.4,13.23,1557237600,3,10.003,230.0,,1.28
17,13.64,0.75,0.01,0.39,13.64,1557241200,3,10.003,230.0,,1.49
18,14.22,0.75,0.16,0.38,14.22,1557244800,1,10.003,199.0,,3.22
19,13.64,0.75,0.42,0.4,13.64,1557248400,1,10.003,198.0,,1.96
20,12.64,0.44,1.41,0.46,12.64,1557252000,0,10.003,180.0,,2.09
21,10.81,0.75,1.41,0.52,10.81,1557255600,0,10.003,104.0,,1.09
22,8.73,1.0,1.41,0.57,9.4,1557259200,0,10.003,62.0,,1.73
23,8.18,1.0,1.82,0.58,9.81,1557262800,0,10.003,67.0,,3.19
