,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,16.22,0.0,0.83,0.35,16.22,1555884000,0,10.003,30,,1.49
1,15.81,0.0,2.41,0.41,15.81,1555887600,0,10.003,49,,3.39
2,14.98,0.0,2.83,0.44,14.98,1555891200,0,10.003,40,,4.83
3,14.12,,3.0,0.47,14.12,1555894800,0,10.003,11,,4.11
4,14.22,0.0,2.41,0.45,14.22,1555898400,0,10.003,46,,4.01
5,13.4,0.0,2.41,0.47,13.4,1555902000,0,10.003,53,,3.69
6,13.81,0.0,1.82,0.44,13.81,1555905600,0,10.003,42,,3.81
7,13.4,0.0,2.41,0.47,13.4,1555909200,0,10.003,45,,3.3
8,14.4,0.0,2.24,0.44,14.4,1555912800,0,10.003,50,,3.39
9,15.81,0.0,2.83,0.42,15.81,1555916400,1,10.003,59,,5.13
10,17.64,0.0,2.41,0.36,17.64,1555920000,3,10.003,71,,6.29
11,19.23,0.0,2.58,0.33,19.23,1555923600,5,10.003,71,,5.09
12,21.64,0.0,3.18,0.3,21.64,1555927200,6,10.003,74,,6.29
13,22.64,0.0,2.17,0.26,22.64,1555930800,7,10.003,76,10.3,7.49
14,23.8,0.0,0.59,0.22,23.8,1555934400,7,10.003,68,11.08,6.91
15,24.81,0.0,0.16,0.2,24.81,1555938000,6,10.003,85,,7.4
16,24.81,0.19,0.75,0.21,24.81,1555941600,4,10.003,90,12.9,7.19
17,25.22,0.0,0.01,0.19,25.22,1555945200,3,10.003,71,,6.98
18,24.63,0.0,0.59,0.21,24.63,1555948800,1,10.003,80,10.78,6.17
19,23.63,0.0,1.58,0.24,23.63,1555952400,0,10.003,75,,7.28
20,22.05,0.0,0.99,0.25,22.05,1555956000,0,10.003,71,,5.38
21,20.06,0.0,3.0,0.32,20.06,1555959600,0,10.003,41,10.71,6.21
22,18.64,0.0,2.41,0.34,18.64,1555963200,0,10.003,45,10.8,7.11
23,17.64,0.0,2.0,0.35,17.64,1555966800,0,10.003,50,10.8,7.7
