,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,18.22,0.0,14.0,0.76,18.22,1563573600,0,10.003,161.0,,0.87
1,17.81,0.19,14.0,0.78,17.81,1563577200,0,10.003,156.0,,1.3
2,16.81,0.0,14.0,0.84,16.81,1563580800,0,10.003,,,0.0
3,15.22,0.0,13.41,0.89,15.22,1563584400,0,10.003,240.0,,0.41
4,15.22,0.0,13.41,0.89,15.22,1563588000,0,10.003,200.0,,0.21
5,15.4,0.0,14.0,0.91,15.4,1563591600,0,10.003,58.0,,1.5
6,15.22,0.0,13.41,0.89,15.22,1563595200,0,10.003,,,0.0
7,16.64,0.0,14.0,0.84,16.64,1563598800,0,10.003,41.0,,0.62
8,19.64,0.0,15.0,0.75,19.64,1563602400,1,10.003,80.0,,1.08
9,21.64,0.0,15.0,0.66,21.64,1563606000,2,10.003,41.0,,0.62
10,24.63,0.0,15.0,0.55,24.63,1563609600,4,10.003,128.0,,2.89
11,25.66,0.0,15.59,0.54,25.64,1563613200,6,10.003,177.0,,3.43
12,27.98,0.0,16.0,0.49,27.64,1563616800,7,10.003,200.0,,3.39
13,28.65,0.75,15.0,0.43,28.65,1563620400,5,10.003,191.0,,4.6
14,28.65,0.44,15.17,0.44,28.65,1563624000,7,10.003,174.0,,4.8
15,30.64,0.75,15.17,0.39,30.64,1563627600,5,10.003,161.0,,5.18
16,31.05,0.75,15.59,0.39,31.05,1563631200,4,10.003,184.0,9.3,5.83
17,31.65,0.52,13.59,0.33,31.65,1563634800,3,10.003,222.0,9.8,7.11
18,32.23,0.08,12.59,0.3,32.23,1563638400,2,10.003,242.0,,7.91
19,30.64,0.19,13.0,0.34,30.64,1563642000,1,10.003,238.0,,6.91
20,29.64,0.33,12.0,0.34,29.64,1563645600,0,10.003,251.0,,7.32
21,28.65,0.52,12.59,0.37,28.65,1563649200,0,10.003,258.0,,4.18
22,24.05,0.52,15.41,0.59,24.05,1563652800,0,10.003,352.0,,5.75
23,23.63,0.52,15.0,0.58,23.63,1563656400,0,10.003,354.0,,2.93
