,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,4.29,,5.38,0.94,6.34,1556316000,0.0,10.003,221,,2.76
1,4.04,0.19,4.69,0.89,6.34,1556319600,0.0,10.003,221,,3.1
2,4.42,,4.69,0.91,6.03,1556323200,0.0,10.003,221,,2.15
3,4.07,,4.69,0.91,6.03,1556326800,0.0,10.003,209,,2.56
4,2.5,,4.01,0.91,5.33,1556330400,0.0,10.003,221,,3.6
5,2.96,,4.01,0.96,4.64,1556334000,0.0,10.003,251,,2.0
6,1.67,,4.01,0.96,4.64,1556337600,0.0,10.003,230,,3.6
7,2.21,,4.01,0.91,5.33,1556341200,,10.003,230,,4.11
8,5.09,,4.69,0.87,6.72,1556344800,,10.003,216,,2.31
9,6.26,,5.38,0.81,8.4,1556348400,,10.003,211,,3.57
10,7.47,0.19,5.69,0.76,9.71,1556352000,3.0,10.003,221,,4.41
11,10.33,0.44,5.31,0.71,10.33,1556355600,4.0,10.003,228,,5.1
12,10.33,0.44,5.69,0.73,10.33,1556359200,6.0,10.003,227,10.3,5.56
13,10.02,0.75,5.0,0.71,10.02,1556362800,5.0,10.003,216,,6.06
14,10.33,0.75,4.63,0.68,10.33,1556366400,5.0,10.003,238,,6.66
15,11.02,0.75,4.69,0.65,11.02,1556370000,4.0,10.003,230,11.3,4.87
16,11.33,0.75,4.69,0.64,11.33,1556373600,3.0,10.003,221,,5.59
17,10.64,0.75,5.38,0.7,10.64,1556377200,2.0,10.003,230,,5.86
18,6.24,0.75,5.38,0.75,9.57,1556380800,1.0,10.003,257,,7.51
19,5.48,0.19,4.32,0.75,8.58,1556384400,0.0,10.003,251,,5.87
20,4.77,0.19,3.62,0.77,7.33,1556388000,0.0,10.003,247,,3.91
21,2.33,0.75,3.39,0.85,5.64,1556391600,0.0,10.003,264,,4.6
22,-0.45,0.75,2.69,0.89,4.26,1556395200,0.0,7.244,283,14.4,7.03
23,0.09,0.75,2.31,0.87,4.26,1556398800,0.0,10.003,248,14.91,5.71
