,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-1.65,0.99,-0.57,0.86,rain,328.9,,1.0038,0.46,rain,995.6,Regen,1.54,1611356400,0,16.093,304,3.31,2.99
1,-3.44,0.93,-0.85,0.89,rain,330.2,,1.6292,0.57,rain,996.2,Regen,0.81,1611360000,0,11.881,292,7.5,4.24
2,-4.34,0.94,-1.19,0.89,snow,332.5,1.0144,1.6722,0.53,snow,997.2,Schneefall,0.46,1611363600,0,7.459,278,9.55,5.0
3,-4.9,0.97,-1.55,0.88,snow,335.0,0.9752,1.3212,0.49,snow,997.9,Schneefall,0.19,1611367200,0,3.178,273,11.08,5.4
4,-5.3,0.99,-2.13,0.87,snow,332.5,1.1341,1.3424,0.47,snow,999.4,Schneefall,-0.17,1611370800,0,0.069,285,11.08,5.31
5,-5.54,0.99,-2.27,0.87,snow,333.6,1.1019,1.2415,0.5,snow,1000.4,Schneefall,-0.32,1611374400,0,0.043,323,11.77,5.39
6,-5.7,0.99,-2.71,0.86,snow,336.1,0.7777,0.8256,0.48,snow,1001.0,Schneefall,-0.59,1611378000,0,0.065,231,11.18,5.07
7,-4.79,0.94,-2.93,0.84,snow,337.5,0.4742,0.5041,0.4,snow,1002.1,Schneefall,-0.56,1611381600,0,1.795,259,9.0,3.75
8,-3.86,0.92,-2.93,0.83,cloudy,339.3,0.0898,0.0977,0.15,snow,1002.3,Stark bewölkt,-0.46,1611385200,0,11.416,250,7.29,2.8
9,-3.21,0.91,-2.93,0.81,cloudy,338.6,0.023,0.0266,0.1,snow,1002.4,Stark bewölkt,-0.13,1611388800,0,16.093,227,6.87,2.53
10,-2.93,0.9,-3.0,0.78,cloudy,343.8,0.0298,0.037,0.11,snow,1001.4,Stark bewölkt,0.42,1611392400,0,16.093,222,9.03,2.93
11,-2.32,0.91,-3.0,0.76,cloudy,344.1,0.0081,0.0107,0.07,snow,1001.4,Stark bewölkt,0.83,1611396000,1,16.093,206,8.28,2.79
12,-1.36,0.93,-2.38,0.75,cloudy,345.4,0.01,0.0158,0.11,snow,1000.1,Stark bewölkt,1.63,1611399600,1,16.093,198,7.95,2.79
13,-0.47,0.95,-1.68,0.75,cloudy,348.0,,0.013,0.1,rain,999.1,Stark bewölkt,2.37,1611403200,1,16.093,176,6.07,2.79
14,-0.27,0.97,-1.86,0.72,cloudy,350.2,,0.005,0.09,rain,998.6,Stark bewölkt,2.74,1611406800,1,16.093,175,7.15,3.07
15,-0.66,0.98,-1.73,0.74,cloudy,353.5,0.0026,0.0065,0.1,snow,997.9,Stark bewölkt,2.48,1611410400,0,16.093,168,8.1,3.18
16,-1.34,1.0,-1.66,0.78,cloudy,353.4,0.0067,0.0129,0.1,snow,997.4,Stark bewölkt,1.85,1611414000,0,16.093,171,8.23,3.07
17,-2.81,1.0,-1.99,0.81,cloudy,353.3,0.0273,0.0391,0.09,snow,997.1,Stark bewölkt,0.87,1611417600,0,16.093,170,9.39,3.45
18,-3.64,1.0,-2.42,0.81,cloudy,349.4,0.0712,0.0953,0.1,snow,996.8,Stark bewölkt,0.46,1611421200,0,16.093,184,10.62,3.88
19,-3.16,0.91,-2.62,0.81,cloudy,360.0,0.0556,0.0729,0.14,snow,996.6,Stark bewölkt,0.24,1611424800,0,8.894,182,9.94,2.94
20,-3.49,0.9,-2.13,0.84,snow,364.7,0.3144,0.4221,0.25,snow,996.3,Schneefall,0.25,1611428400,0,16.093,176,10.65,3.35
21,-3.67,0.91,-2.2,0.83,cloudy,366.8,0.1489,0.2038,0.2,snow,995.9,Stark bewölkt,0.29,1611432000,0,16.093,174,10.42,3.65
22,-3.68,0.91,-2.5,0.81,cloudy,372.2,0.0493,0.07,0.12,snow,995.6,Stark bewölkt,0.4,1611435600,0,16.093,173,9.69,3.84
23,-4.0,0.9,-2.77,0.81,cloudy,367.9,0.0344,0.0458,0.09,snow,995.3,Stark bewölkt,0.19,1611439200,0,16.093,183,9.85,3.91
