,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,11.16,0.0,2.58,0.56,11.16,1553986800,0,10.003,327.0,,1.73
1,9.15,0.0,2.58,0.63,9.15,1553990400,0,10.003,20.0,,0.88
2,6.08,0.0,2.0,0.69,7.4,1553994000,0,10.003,290.0,,2.09
3,4.23,0.0,1.58,0.76,5.4,1553997600,0,10.003,266.0,,1.64
4,5.98,0.0,1.58,0.73,5.98,1554001200,0,10.003,,,0.0
5,4.4,0.0,1.58,0.82,4.4,1554004800,0,10.003,270.0,,1.3
6,3.07,0.0,0.99,0.79,4.23,1554008400,0,10.003,300.0,,1.5
7,4.23,0.0,1.41,0.82,4.23,1554012000,0,10.003,256.0,,1.09
8,8.23,0.0,3.59,0.73,8.23,1554015600,1,10.003,60.0,,0.62
9,10.63,0.0,3.59,0.62,10.63,1554019200,2,10.003,90.0,,1.08
10,14.22,0.08,4.59,0.52,14.22,1554022800,3,10.003,60.0,,1.49
11,16.22,0.08,4.59,0.46,16.22,1554026400,4,10.003,72.0,,3.52
12,17.81,0.08,4.59,0.42,17.81,1554030000,5,10.003,75.0,,3.39
13,18.22,0.19,3.42,0.37,18.22,1554033600,5,10.003,83.0,7.2,4.69
14,18.64,0.19,2.58,0.34,18.64,1554037200,4,10.003,25.0,,3.81
15,19.23,0.29,3.0,0.34,19.23,1554040800,3,10.003,49.0,,3.81
16,18.22,0.19,3.0,0.36,18.22,1554044400,2,10.003,30.0,,4.22
17,15.22,0.08,6.58,0.56,15.22,1554048000,1,10.003,11.0,,5.21
18,14.64,0.19,6.0,0.56,14.64,1554051600,0,10.003,17.0,,5.66
19,13.64,0.08,4.42,0.54,13.64,1554055200,0,10.003,25.0,,4.87
20,12.22,0.0,4.01,0.57,12.22,1554058800,0,10.003,20.0,,5.58
21,11.22,0.19,3.42,0.59,11.22,1554062400,0,10.003,26.0,,5.29
22,10.22,0.0,3.0,0.61,10.22,1554066000,0,10.003,30.0,,5.29
