,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,7.17,0.36,8.33,1.0,8.33,1568066400,0,10.003,101.0,2.09
1,7.65,0.75,7.65,1.0,7.65,1568070000,0,10.003,47.0,0.5
2,7.65,0.44,7.65,1.0,7.65,1568073600,0,10.003,322.0,1.0
3,6.96,0.27,6.96,1.0,6.96,1568077200,0,8.763,350.0,0.34
4,5.95,0.44,5.95,1.0,5.95,1568080800,0,4.598,41.0,1.0
5,6.65,0.44,6.65,1.0,6.65,1568084400,0,1.2,11.0,0.5
6,6.34,0.44,6.34,1.0,6.34,1568088000,0,0.813,300.0,0.69
7,4.95,0.53,4.95,1.0,4.95,1568091600,0,2.516,161.0,0.34
8,5.95,0.27,5.95,1.0,5.95,1568095200,0,3.45,,0.0
9,6.96,0.36,6.96,1.0,6.96,1568098800,1,4.701,75.0,1.0
10,6.6,0.36,7.96,1.0,7.96,1568102400,2,6.376,56.0,2.25
11,11.65,0.36,9.69,0.88,11.65,1568106000,3,9.691,80.0,3.6
12,13.64,0.27,8.69,0.72,13.64,1568109600,4,10.003,76.0,2.46
13,15.33,0.27,9.38,0.68,15.33,1568113200,5,10.003,65.0,2.87
14,16.33,0.27,8.69,0.61,16.33,1568116800,5,10.003,64.0,3.07
15,17.34,0.36,5.93,0.47,17.34,1568120400,4,10.003,80.0,2.41
16,17.65,0.75,6.62,0.48,17.65,1568124000,3,10.003,41.0,2.25
17,16.95,0.75,8.31,0.57,16.95,1568127600,1,10.003,35.0,2.95
18,17.65,0.75,8.31,0.54,17.65,1568131200,1,10.003,46.0,2.91
19,15.95,0.75,8.31,0.6,15.95,1568134800,0,10.003,23.0,3.25
20,14.64,0.44,8.31,0.66,14.64,1568138400,0,10.003,12.0,2.41
21,11.96,0.44,8.62,0.8,11.96,1568142000,0,10.003,12.0,1.5
22,10.95,0.19,8.31,0.84,10.95,1568145600,0,10.003,346.0,2.25
23,10.26,0.19,8.69,0.9,10.26,1568149200,0,10.003,350.0,1.84
