,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,13.23,0.9,9.99,0.81,13.23,1558476000,0,10.003,291.0,,3.52
1,12.64,0.9,9.99,0.84,12.64,1558479600,0,10.003,307.0,,4.6
2,12.64,0.9,9.99,0.84,12.64,1558483200,0,10.003,286.0,,3.52
3,12.64,0.9,9.41,0.81,12.64,1558486800,0,10.003,304.0,,3.63
4,12.64,0.9,9.41,0.81,12.64,1558490400,0,10.003,300.0,,3.13
5,12.22,0.9,9.41,0.83,12.22,1558494000,0,10.003,295.0,,4.01
6,12.22,0.9,9.99,0.86,12.22,1558497600,0,10.003,294.0,,3.13
7,12.22,0.9,9.99,0.86,12.22,1558501200,0,10.003,292.0,,2.93
8,12.22,1.0,9.58,0.84,12.22,1558504800,1,10.003,304.0,,3.63
9,13.23,0.9,9.0,0.76,13.23,1558508400,2,10.003,305.0,9.8,3.72
10,13.23,0.9,9.0,0.76,13.23,1558512000,3,10.003,324.0,,4.47
11,12.64,0.9,8.0,0.73,12.64,1558515600,4,10.003,322.0,,4.51
12,12.81,0.9,8.0,0.73,12.81,1558519200,4,10.003,319.0,12.39,4.68
13,13.81,0.75,8.0,0.68,13.81,1558522800,5,10.003,316.0,,5.26
14,14.81,0.57,8.0,0.64,14.81,1558526400,6,10.003,316.0,,3.24
15,15.22,0.29,8.0,0.62,15.22,1558530000,6,10.003,315.0,9.8,3.52
16,16.81,0.08,7.41,0.54,16.81,1558533600,5,10.003,306.0,,2.81
17,17.81,0.19,8.0,0.53,17.81,1558537200,4,10.003,324.0,,3.81
18,17.22,0.19,6.99,0.51,17.22,1558540800,2,10.003,338.0,12.9,4.18
19,17.22,0.08,6.58,0.5,17.22,1558544400,1,10.003,334.0,,3.72
20,17.22,0.08,6.99,0.51,17.22,1558548000,0,10.003,330.0,,2.51
21,15.22,0.08,6.83,0.57,15.22,1558551600,0,10.003,325.0,,1.75
22,12.4,0.0,7.41,0.72,12.4,1558555200,0,10.003,341.0,,1.85
23,10.81,0.0,7.41,0.8,10.81,1558558800,0,10.003,,,0.0
