,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,16.39,0.75,10.41,0.68,16.39,1567375200,0,10.003,9,,2.39
1,15.4,0.44,10.41,0.72,15.4,1567378800,0,10.003,210,,0.62
2,14.4,0.75,9.99,0.75,14.4,1567382400,0,10.003,343,,1.85
3,13.4,1.0,9.99,0.8,13.4,1567386000,0,10.003,315,,1.5
4,13.4,0.75,9.41,0.77,13.4,1567389600,0,10.003,344,,1.85
5,13.81,0.0,8.83,0.72,13.81,1567393200,0,10.003,352,,3.43
6,13.64,0.0,8.42,0.71,13.64,1567396800,0,10.003,349,,3.22
7,12.64,0.08,8.0,0.73,12.64,1567400400,0,10.003,311,,0.87
8,14.22,0.08,8.42,0.68,14.22,1567404000,0,10.003,341,,0.87
9,16.22,0.75,8.0,0.58,16.22,1567407600,1,10.003,41,,2.6
10,18.22,0.08,8.0,0.51,18.22,1567411200,2,10.003,20,,4.11
11,19.23,0.08,6.0,0.42,19.23,1567414800,4,10.003,23,,4.19
12,19.64,0.08,6.0,0.41,19.64,1567418400,5,10.003,7,,2.98
13,20.23,0.19,5.59,0.38,20.23,1567422000,5,10.003,120,,1.5
14,21.82,0.44,5.59,0.35,21.82,1567425600,5,10.003,345,9.8,3.3
15,22.23,0.19,4.42,0.31,22.23,1567429200,5,10.003,342,10.3,3.01
16,21.23,0.75,4.01,0.32,21.23,1567432800,3,10.003,328,9.3,4.19
17,21.82,0.75,3.59,0.3,21.82,1567436400,2,10.003,315,8.8,3.3
18,22.23,0.19,4.01,0.3,22.23,1567440000,1,10.003,311,12.9,4.01
19,21.23,0.0,4.01,0.32,21.23,1567443600,0,10.003,353,12.39,3.81
20,19.64,0.0,4.01,0.36,19.64,1567447200,0,10.003,335,,2.37
21,16.39,0.0,5.0,0.47,16.39,1567450800,0,10.003,359,,2.51
22,14.98,0.0,5.0,0.51,14.98,1567454400,0,10.003,20,,2.98
23,14.4,0.0,5.0,0.53,14.4,1567458000,0,10.003,10,,2.09
