,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,20.14,0.75,16.69,0.81,19.96,1567029600,0,10.003,288.0,1.16
1,19.17,1.0,16.69,0.87,18.96,1567033200,0,10.003,285.0,1.0
2,18.41,1.0,16.0,0.87,18.27,1567036800,0,10.003,210.0,1.0
3,18.12,1.0,16.0,0.88,17.96,1567040400,0,10.003,269.0,1.5
4,18.07,0.75,15.69,0.87,17.96,1567044000,0,10.003,263.0,1.69
5,17.16,0.75,16.0,0.94,16.95,1567047600,0,10.003,221.0,2.09
6,16.51,0.75,16.0,0.98,16.26,1567051200,0,10.003,97.0,1.5
7,16.46,0.75,15.69,0.96,16.26,1567054800,0,10.003,113.0,2.25
8,16.8,0.75,16.0,0.96,16.57,1567058400,0,10.003,94.0,1.5
9,18.78,0.75,16.0,0.85,18.65,1567062000,1,10.003,120.0,2.6
10,20.21,0.75,16.69,0.81,20.03,1567065600,2,10.003,142.0,2.8
11,22.49,0.75,16.38,0.69,22.4,1567069200,3,10.003,158.0,1.84
12,23.14,0.75,16.0,0.64,23.1,1567072800,4,10.003,240.0,3.6
13,24.91,0.36,16.69,0.61,24.79,1567076400,6,10.003,161.0,2.41
14,25.16,0.53,16.0,0.57,25.1,1567080000,5,10.003,127.0,3.1
15,21.5,0.75,17.38,0.79,21.27,1567083600,4,10.003,272.0,4.6
16,20.37,0.53,16.69,0.8,20.19,1567087200,3,10.003,222.0,4.06
17,20.95,0.53,16.0,0.74,20.89,1567090800,2,10.003,255.0,3.02
18,21.34,0.36,16.69,0.75,21.2,1567094400,1,10.003,198.0,2.31
19,22.02,0.36,16.69,0.72,21.89,1567098000,0,10.003,229.0,2.0
20,21.75,0.36,17.0,0.75,21.58,1567101600,0,10.003,219.0,1.69
21,19.91,0.75,17.69,0.89,19.58,1567105200,0,10.003,174.0,0.81
22,19.22,0.75,17.0,0.88,18.96,1567108800,0,10.003,191.0,1.35
23,18.51,0.44,16.69,0.91,18.27,1567112400,0,10.003,,
