,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,25.06,,19.38,0.73,24.65,1561586400,0.0,10.003,317.0,1.76
1,23.14,,19.69,0.83,22.64,1561590000,0.0,10.003,290.0,0.34
2,22.47,,19.69,0.87,21.95,1561593600,0.0,10.003,300.0,2.09
3,22.13,,19.38,0.87,21.64,1561597200,0.0,10.003,325.0,1.35
4,21.13,,19.0,0.9,20.65,1561600800,0.0,10.003,255.0,0.65
5,21.08,,18.69,0.89,20.65,1561604400,0.0,10.003,,
6,19.84,,18.69,0.96,19.34,1561608000,,10.003,221.0,0.34
7,22.2,,19.38,0.87,21.71,1561611600,,10.003,200.0,0.5
8,24.19,,19.69,0.78,23.72,1561615200,,10.003,240.0,1.5
9,24.83,,20.0,0.77,24.34,1561618800,,10.003,317.0,2.6
10,26.12,,20.0,0.71,25.64,1561622400,,10.003,334.0,2.79
11,27.61,,20.0,0.68,26.26,1561626000,,10.003,348.0,2.64
12,28.71,0.19,19.69,0.63,27.27,1561629600,8.0,10.003,12.0,2.11
13,29.96,0.19,20.0,0.61,28.27,1561633200,8.0,10.003,2.0,3.1
14,31.68,0.19,19.69,0.54,29.96,1561636800,8.0,10.003,352.0,2.6
15,30.95,0.19,18.31,0.5,29.96,1561640400,7.0,10.003,10.0,3.29
16,30.95,0.19,18.31,0.5,29.96,1561644000,6.0,10.003,3.0,3.95
17,31.68,0.19,19.69,0.54,29.96,1561647600,4.0,10.003,13.0,3.29
18,31.68,0.19,19.69,0.54,29.96,1561651200,2.0,10.003,353.0,4.32
19,30.24,0.19,19.0,0.55,28.95,1561654800,1.0,10.003,0.0,3.98
20,27.91,0.19,16.93,0.53,27.27,1561658400,0.0,10.003,356.0,3.25
21,26.29,0.19,15.55,0.52,26.26,1561662000,0.0,10.003,5.0,3.29
22,24.26,0.19,13.86,0.52,24.26,1561665600,0.0,10.003,352.0,3.3
23,21.95,0.19,11.86,0.53,21.95,1561669200,0.0,10.003,5.0,3.6
