,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,30.22,1.0,12.0,0.33,30.22,1564178400,0,10.003,47,9.3,5.55
1,29.23,0.66,12.41,0.35,29.23,1564182000,0,10.003,42,,4.68
2,28.23,0.66,13.0,0.39,28.23,1564185600,0,10.003,88,,3.1
3,26.23,0.52,15.0,0.5,26.23,1564189200,0,10.003,210,8.8,1.7
4,24.37,0.66,17.0,0.64,24.22,1564192800,0,10.003,245,,3.39
5,23.89,1.0,16.41,0.63,23.8,1564196400,0,10.003,290,,3.27
6,23.44,1.0,17.58,0.71,23.22,1564200000,0,10.003,219,,3.19
7,22.59,0.19,18.59,0.8,22.23,1564203600,0,10.003,197,,2.93
8,22.99,0.33,18.59,0.78,22.64,1564207200,1,10.003,180,,1.08
9,24.55,0.08,18.59,0.71,24.22,1564210800,2,10.003,225,,3.01
10,24.89,0.52,18.0,0.67,24.63,1564214400,3,10.003,198,,2.39
11,24.48,0.52,18.0,0.68,24.22,1564218000,4,10.003,207,,3.48
12,22.71,0.52,19.42,0.84,22.23,1564221600,5,10.003,220,,2.51
13,23.79,0.52,20.42,0.84,23.22,1564225200,6,10.003,200,,1.49
14,24.31,0.52,20.0,0.79,23.8,1564228800,6,10.003,215,,1.75
15,24.02,0.62,19.0,0.75,23.63,1564232400,5,10.003,210,,0.87
16,24.02,0.29,19.0,0.75,23.63,1564236000,5,10.003,230,,0.87
17,25.0,0.62,19.0,0.71,24.63,1564239600,3,10.003,230,,0.87
18,25.37,0.19,18.0,0.65,25.12,1564243200,2,10.003,290,,1.5
19,26.49,0.66,18.0,0.61,26.23,1564246800,1,10.003,336,,1.75
20,25.48,0.52,18.0,0.64,25.22,1564250400,0,10.003,324,,1.5
21,24.55,0.66,18.59,0.71,24.22,1564254000,0,10.003,320,9.3,1.75
22,23.56,0.66,18.59,0.75,23.22,1564257600,0,10.003,342,,2.16
23,22.59,0.33,18.59,0.8,22.23,1564261200,0,10.003,327,,2.81
