,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,6.59,0.66,7.07,0.89,partly-cloudy-night,298.9,0.0856,0.17,rain,1016.3,Überwiegend bewölkt,8.73,1578610800,0,16.093,216,10.79,3.71
1,6.8,0.79,6.28,0.84,partly-cloudy-night,300.6,0.1337,0.24,rain,1016.7,Überwiegend bewölkt,8.92,1578614400,0,16.093,224,12.62,3.75
2,6.44,0.99,6.29,0.83,rain,299.6,0.1572,0.26,rain,1014.9,Nieselregen möglich,8.97,1578618000,0,16.093,216,12.68,4.65
3,6.1,0.99,6.66,0.87,cloudy,298.5,0.1227,0.23,rain,1015.3,Stark bewölkt,8.69,1578621600,0,16.093,218,12.19,4.64
4,5.78,1.0,6.75,0.89,cloudy,298.4,0.0955,0.22,rain,1015.7,Stark bewölkt,8.43,1578625200,0,16.093,220,11.84,4.63
5,5.47,0.99,6.48,0.89,cloudy,300.4,0.0634,0.17,rain,1016.0,Stark bewölkt,8.16,1578628800,0,16.093,222,11.91,4.59
6,4.92,0.99,5.97,0.88,cloudy,303.6,0.0359,0.13,rain,1016.4,Stark bewölkt,7.78,1578632400,0,16.093,224,12.11,4.74
7,4.85,0.98,5.75,0.88,cloudy,312.3,0.009,0.07,rain,1017.0,Stark bewölkt,7.56,1578636000,0,16.093,221,10.55,4.31
8,4.75,0.99,5.82,0.89,cloudy,315.6,0.0057,0.07,rain,1017.4,Stark bewölkt,7.49,1578639600,0,16.093,221,10.84,4.34
9,4.92,0.99,5.92,0.89,cloudy,318.6,0.0,0.0,,1017.8,Stark bewölkt,7.7,1578643200,0,16.093,221,11.39,4.51
10,5.33,0.99,5.94,0.86,cloudy,322.9,0.0,0.0,,1018.0,Stark bewölkt,8.1,1578646800,0,16.093,224,11.66,4.74
11,6.22,0.98,5.85,0.81,cloudy,330.4,0.0094,0.06,rain,1018.2,Stark bewölkt,8.94,1578650400,0,16.093,235,11.4,5.12
12,7.31,0.98,6.01,0.76,cloudy,339.2,0.0322,0.07,rain,1018.4,Stark bewölkt,9.98,1578654000,1,16.093,247,10.86,5.71
13,10.61,0.97,6.27,0.75,cloudy,355.2,0.0367,0.07,rain,1018.9,Stark bewölkt,10.61,1578657600,1,16.093,234,10.0,5.64
14,10.34,0.98,6.36,0.76,cloudy,356.9,0.0255,0.05,rain,1019.5,Stark bewölkt,10.34,1578661200,0,16.093,148,9.21,5.04
15,7.63,0.96,6.41,0.8,cloudy,355.0,0.0278,0.06,rain,1020.2,Stark bewölkt,9.74,1578664800,0,16.093,11,8.44,4.11
16,7.06,0.95,6.2,0.83,cloudy,353.4,0.0411,0.11,rain,1021.1,Stark bewölkt,8.98,1578668400,0,16.093,282,8.01,3.38
17,6.59,0.84,5.4,0.81,partly-cloudy-night,354.6,0.0271,0.1,rain,1022.4,Überwiegend bewölkt,8.47,1578672000,0,16.093,269,8.41,3.14
18,6.23,0.7,4.85,0.79,partly-cloudy-night,356.3,0.019,0.07,rain,1024.0,Überwiegend bewölkt,8.2,1578675600,0,16.093,276,9.2,3.19
19,6.09,0.56,4.27,0.78,partly-cloudy-night,349.5,0.0275,0.08,rain,1025.8,Leicht bewölkt,7.81,1578679200,0,16.093,282,8.43,2.7
20,5.42,0.45,3.82,0.79,partly-cloudy-night,346.6,0.0244,0.08,rain,1027.0,Leicht bewölkt,7.28,1578682800,0,16.093,285,8.43,2.74
21,4.66,0.36,3.61,0.8,partly-cloudy-night,343.1,0.0142,0.05,rain,1028.2,Leicht bewölkt,6.74,1578686400,0,16.093,290,8.35,2.91
22,4.01,0.27,3.41,0.83,clear-night,339.6,0.0072,0.03,rain,1029.4,Klar,6.15,1578690000,0,16.093,288,8.02,2.84
23,3.61,0.22,3.13,0.84,clear-night,336.6,0.0,0.0,,1030.4,Klar,5.61,1578693600,0,16.093,292,7.27,2.52
