,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,0.16,0.9,-1.17,0.73,3.22,1547506800,0,10.003,260,,3.27
1,-0.06,0.77,-1.17,0.73,3.22,1547510400,0,10.003,272,,3.6
2,0.23,0.66,-1.17,0.73,3.22,1547514000,0,10.003,267,,3.19
3,-0.49,0.77,-1.17,0.73,3.22,1547517600,0,10.003,265,,4.27
4,-0.92,0.9,-1.17,0.76,2.63,1547521200,0,10.003,254,,3.81
5,-0.66,0.9,-2.17,0.71,2.63,1547524800,0,10.003,247,,3.43
6,-1.28,0.66,-1.17,0.76,2.63,1547528400,0,10.003,241,,4.38
7,-0.43,0.66,-1.17,0.73,3.22,1547532000,0,10.003,242,,4.18
8,-1.06,0.77,-1.17,0.73,3.22,1547535600,0,10.003,228,,5.35
9,-1.16,0.77,-1.17,0.76,2.63,1547539200,0,10.003,230,,4.18
10,-0.36,0.66,-0.19,0.76,3.64,1547542800,0,10.003,228,,5.0
11,0.75,0.75,-0.19,0.73,4.23,1547546400,1,10.003,217,,4.3
12,1.28,0.9,0.83,0.73,5.22,1547550000,1,10.003,232,,5.75
13,2.96,0.9,0.83,0.68,6.22,1547553600,1,10.003,244,,4.8
14,3.53,0.75,0.83,0.64,7.22,1547557200,1,10.003,251,,6.5
15,4.0,0.9,0.83,0.64,7.22,1547560800,0,10.003,235,,5.26
16,2.97,0.9,0.23,0.63,6.81,1547564400,0,10.003,239,9.3,6.62
17,2.76,0.9,0.23,0.65,6.22,1547568000,0,10.003,242,,5.25
18,2.49,0.9,0.83,0.68,6.22,1547571600,0,10.003,238,,5.88
19,1.88,0.75,2.0,0.75,6.12,1547575200,0,10.003,221,,7.2
20,2.97,0.75,0.83,0.68,6.22,1547578800,0,10.003,220,,4.77
21,2.84,0.75,1.82,0.73,6.22,1547582400,0,10.003,226,,5.06
22,2.97,0.9,0.83,0.68,6.22,1547586000,0,10.003,225,,4.77
23,3.18,0.75,2.0,0.75,6.12,1547589600,0,10.003,200,,4.11
