,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,1.93,0.62,-1.59,0.6,5.64,1552345200,0,10.003,270,13.9,5.46
1,1.41,0.31,-1.59,0.64,4.64,1552348800,0,10.003,245,9.8,4.01
2,2.07,0.75,-2.0,0.62,4.64,1552352400,0,10.003,244,,3.01
3,0.7,0.75,-1.59,0.69,3.64,1552356000,0,10.003,228,,3.22
4,-0.66,0.57,-1.59,0.72,3.05,1552359600,0,10.003,245,,4.22
5,0.59,0.62,-2.17,0.74,2.04,1552363200,0,10.003,200,,1.49
6,1.63,0.52,-2.0,0.77,1.63,1552366800,0,10.003,200,,1.28
7,0.64,1.0,-2.58,0.79,0.64,1552370400,0,10.003,180,,1.08
8,1.63,0.66,-1.59,0.79,1.63,1552374000,0,10.003,210,,1.28
9,1.38,0.19,-1.01,0.69,4.13,1552377600,1,10.003,200,,3.1
10,3.46,0.19,0.01,0.65,6.12,1552381200,2,10.003,191,,3.6
11,4.42,0.66,-1.01,0.54,7.81,1552384800,2,10.003,228,,6.12
12,4.92,0.66,-2.0,0.47,8.81,1552388400,3,10.003,228,,8.8
13,6.44,0.66,-2.17,0.45,9.23,1552392000,3,10.003,210,16.5,5.47
14,5.75,0.19,-2.0,0.46,9.12,1552395600,3,10.003,180,,7.2
15,5.48,0.19,-2.0,0.46,9.12,1552399200,2,10.003,191,,8.21
16,10.22,0.75,-2.99,0.39,10.22,1552402800,1,10.003,185,10.3,8.45
17,5.72,0.75,-3.99,0.39,9.23,1552406400,0,10.003,192,11.67,7.79
18,6.87,,-6.0,0.34,9.12,1552413600,0,10.003,180,,4.11
19,7.31,1.0,-6.0,0.34,9.23,1552417200,0,10.003,194,,3.48
20,6.89,1.0,-4.99,0.35,9.64,1552420800,0,10.003,200,,5.67
21,10.11,,-3.99,0.37,10.11,1552424400,0,10.003,191,,7.2
22,7.38,0.9,-2.99,0.41,9.64,1552428000,0,10.003,199,,4.38
