,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,5.81,0.08,4.83,0.88,6.63,1557612000,0,10.003,45.0,,1.5
1,5.31,0.0,5.41,0.92,6.63,1557615600,0,10.003,311.0,,1.96
2,4.58,0.0,4.42,0.91,5.81,1557619200,0,10.003,315.0,,1.75
3,3.9,0.0,4.17,0.88,5.98,1557622800,0,10.003,357.0,,2.72
4,4.98,0.0,3.0,0.87,4.98,1557626400,0,10.003,20.0,,1.08
5,4.4,0.08,2.0,0.84,4.4,1557630000,0,10.003,,,0.0
6,2.36,0.08,2.41,0.87,4.4,1557633600,0,10.003,287.0,,2.3
7,5.22,0.18,2.41,0.82,5.22,1557637200,0,10.003,240.0,,0.62
8,6.22,0.31,3.0,0.8,6.22,1557640800,1,10.003,251.0,,0.62
9,4.71,0.31,2.58,0.7,7.81,1557644400,2,10.003,349.0,7.7,5.35
10,6.75,0.31,3.59,0.68,9.23,1557648000,3,10.003,16.0,7.7,4.68
11,7.14,0.31,3.0,0.63,9.64,1557651600,5,10.003,10.0,7.7,4.97
12,10.22,0.75,3.59,0.63,10.22,1557655200,5,10.003,351.0,,5.47
13,11.22,0.57,3.42,0.59,11.22,1557658800,6,10.003,338.0,,4.11
14,13.23,0.18,3.0,0.5,13.23,1557662400,7,10.003,325.0,,3.98
15,14.22,0.29,2.0,0.44,14.22,1557666000,6,10.003,6.0,,3.69
16,14.81,0.19,1.58,0.41,14.81,1557669600,5,10.003,330.0,9.8,3.69
17,14.05,0.44,0.99,0.41,14.05,1557673200,3,10.003,0.0,,4.22
18,15.22,0.19,0.99,0.38,15.22,1557676800,2,10.003,354.0,,4.68
19,14.81,0.19,0.42,0.37,14.81,1557680400,1,10.003,2.0,,4.68
20,13.64,0.19,0.01,0.39,13.64,1557684000,0,10.003,2.0,,4.68
21,12.05,0.0,0.01,0.44,12.05,1557687600,0,10.003,7.0,,2.58
22,10.22,0.0,0.42,0.51,10.22,1557691200,0,10.003,351.0,,3.22
23,10.05,0.0,0.99,0.53,10.05,1557694800,0,10.003,16.0,,2.58
