,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,7.9,0.75,6.0,0.83,8.64,1558044000,0.0,10.003,96,,1.69
1,6.01,0.36,5.0,0.86,7.27,1558047600,0.0,10.003,74,,2.0
2,4.84,0.27,5.69,0.98,5.95,1558051200,0.0,10.003,80,,1.65
3,3.22,0.19,4.01,0.94,4.95,1558054800,0.0,9.07,60,,2.09
4,2.86,,4.64,1.0,4.64,1558058400,0.0,8.763,50,,2.09
5,2.77,0.19,4.34,1.0,4.34,1558062000,0.0,8.296,50,,1.84
6,1.21,0.19,3.65,1.0,3.65,1558065600,0.0,8.049,50,,2.6
7,2.47,,4.38,0.98,4.71,1558069200,,7.677,30,,2.6
8,4.4,,5.69,0.96,6.34,1558072800,,8.203,68,,2.6
9,7.47,0.19,5.69,0.8,9.02,1558076400,2.0,8.452,71,,2.79
10,10.33,0.19,6.0,0.75,10.33,1558080000,4.0,9.383,77,,3.44
11,13.02,0.19,6.69,0.65,13.02,1558083600,6.0,10.003,73,,3.95
12,14.03,0.19,7.38,0.64,14.03,1558087200,7.0,10.003,89,,2.91
13,15.33,0.19,6.69,0.56,15.33,1558090800,8.0,10.003,71,,2.91
14,17.34,0.19,6.69,0.5,17.34,1558094400,8.0,10.003,77,,3.1
15,17.65,0.27,6.0,0.46,17.65,1558098000,6.0,10.003,50,,3.1
16,18.33,0.27,6.77,0.47,18.33,1558101600,5.0,10.003,69,,2.79
17,16.57,0.53,5.07,0.47,16.57,1558105200,3.0,10.003,34,,4.75
18,15.89,0.53,6.38,0.53,15.89,1558108800,2.0,10.003,274,,7.03
19,14.57,0.53,7.45,0.62,14.57,1558112400,1.0,10.003,234,8.8,2.91
20,12.95,0.19,9.06,0.77,12.95,1558116000,0.0,10.003,137,10.8,2.8
21,12.64,0.19,8.69,0.77,12.64,1558119600,0.0,10.003,354,,2.09
22,11.33,0.44,9.0,0.86,11.33,1558123200,0.0,10.003,107,,3.21
23,10.95,0.44,10.07,0.94,10.95,1558126800,0.0,10.003,67,,2.25
