,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,2.52,0.78,2.09,0.77,rain,384.3,0.0196,0.28,rain,997.4,Nieselregen möglich,5.89,1582671600,0,16.093,231,10.11,4.86
1,2.19,0.77,0.85,0.73,partly-cloudy-night,382.8,0.0051,0.06,rain,997.5,Überwiegend bewölkt,5.31,1582675200,0,16.093,224,8.57,4.09
2,1.57,0.83,0.52,0.73,rain,390.3,0.0492,0.3,rain,997.1,Nieselregen möglich,4.96,1582678800,0,16.093,227,9.5,4.44
3,0.57,0.91,0.29,0.74,rain,400.2,0.2527,0.52,rain,996.8,Leichter Regen möglich,4.6,1582682400,0,16.093,238,11.62,5.6
4,-0.12,0.99,0.01,0.74,rain,408.6,0.4323,0.57,rain,996.6,Leichter Regen möglich,4.27,1582686000,0,16.093,244,12.9,6.21
5,-0.82,0.99,-0.38,0.74,rain,414.1,0.2977,0.54,rain,996.7,Leichter Regen möglich,3.81,1582689600,0,16.093,243,12.77,6.51
6,-1.69,0.99,-0.86,0.75,rain,418.0,0.094,0.34,rain,996.8,Nieselregen möglich,3.21,1582693200,0,16.093,238,12.04,6.72
7,-2.04,0.99,-1.76,0.71,cloudy,426.4,0.013,0.23,rain,997.3,Stark bewölkt,2.98,1582696800,0,16.093,233,13.05,6.89
8,-1.87,0.97,-1.89,0.7,cloudy,425.4,0.0097,0.22,rain,997.6,Stark bewölkt,3.15,1582700400,0,16.093,243,13.32,7.03
9,-1.3,0.93,-1.83,0.68,cloudy,421.9,0.0148,0.23,rain,997.9,Stark bewölkt,3.63,1582704000,0,16.093,256,13.55,7.13
10,-0.67,0.92,-1.68,0.66,cloudy,421.7,0.0294,0.24,rain,998.3,Stark bewölkt,4.1,1582707600,1,16.093,250,13.52,7.07
11,-0.26,0.93,-1.31,0.67,rain,428.2,0.0412,0.26,rain,998.9,Nieselregen möglich,4.38,1582711200,1,16.093,212,12.77,6.93
12,-0.09,0.93,-0.95,0.68,rain,438.0,0.0653,0.33,rain,999.6,Nieselregen möglich,4.4,1582714800,1,15.922,309,11.66,6.55
13,0.42,0.96,-1.0,0.67,cloudy,434.3,0.0272,0.08,rain,1000.7,Stark bewölkt,4.65,1582718400,1,16.093,258,10.16,6.08
14,1.26,0.97,-0.62,0.66,cloudy,442.6,0.0254,0.23,rain,1001.3,Stark bewölkt,5.23,1582722000,1,16.093,200,9.73,5.84
15,2.24,0.97,-0.61,0.63,rain,452.1,0.0332,0.27,rain,1002.3,Nieselregen möglich,6.0,1582725600,1,12.889,335,9.63,5.82
16,2.64,0.99,-0.38,0.62,rain,457.6,0.0564,0.27,rain,1003.0,Nieselregen möglich,6.3,1582729200,0,10.073,274,9.63,5.73
17,2.29,0.98,-0.35,0.64,rain,456.4,0.0653,0.25,rain,1004.0,Nieselregen möglich,5.88,1582732800,0,13.077,225,9.93,5.34
18,1.9,0.97,-0.44,0.66,cloudy,451.4,0.0626,0.24,rain,1004.9,Stark bewölkt,5.43,1582736400,0,16.093,304,10.09,4.93
19,0.97,0.98,-0.72,0.69,cloudy,445.4,0.0501,0.24,rain,1005.8,Stark bewölkt,4.47,1582740000,0,16.093,276,10.21,4.4
20,0.83,0.98,-1.11,0.69,cloudy,439.0,0.0,0.0,,1007.2,Stark bewölkt,4.16,1582743600,0,16.093,316,8.77,4.0
21,0.35,0.96,-1.52,0.69,cloudy,432.7,0.0,0.0,,1007.5,Stark bewölkt,3.7,1582747200,0,16.093,189,8.58,3.86
22,0.01,0.92,-1.74,0.69,cloudy,426.0,0.0,0.0,,1008.2,Stark bewölkt,3.41,1582750800,0,16.093,252,8.43,3.84
23,-0.27,0.87,-1.67,0.71,partly-cloudy-night,418.5,0.0,0.0,,1008.9,Überwiegend bewölkt,3.14,1582754400,0,16.093,261,8.35,3.75
