,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,-2.44,0.44,-2.0,0.81,0.95,1550530800,0.0,10.003,230,3.1
1,-0.52,0.44,-2.0,0.75,1.95,1550534400,0.0,10.003,243,2.31
2,-2.07,0.44,-2.0,0.79,1.26,1550538000,0.0,10.003,230,3.1
3,-0.9,0.44,-2.0,0.81,0.95,1550541600,0.0,10.003,209,1.65
4,-2.41,0.19,-2.68,0.85,-0.42,1550545200,0.0,10.003,227,1.62
5,-4.5,0.19,-2.68,0.85,-0.42,1550548800,0.0,10.003,230,3.6
6,-3.76,0.19,-2.68,0.89,-1.13,1550552400,0.0,10.003,128,2.0
7,-1.15,0.44,-2.0,0.81,0.95,1550556000,0.0,10.003,116,1.84
8,1.25,0.27,-1.32,0.73,3.02,1550559600,0.0,10.003,221,1.84
9,0.88,0.44,-0.61,0.73,3.71,1550563200,0.0,10.003,230,3.1
10,4.13,0.75,0.37,0.65,6.41,1550566800,1.0,10.003,240,3.1
11,5.14,,0.69,0.61,7.71,1550570400,,10.003,221,4.11
12,7.13,0.75,1.68,0.59,9.33,1550574000,2.0,10.003,240,4.11
13,10.02,0.53,2.37,0.59,10.02,1550577600,2.0,10.003,248,5.21
14,8.53,0.65,2.69,0.62,9.64,1550581200,2.0,10.003,260,2.31
15,10.26,0.65,2.69,0.59,10.26,1550584800,1.0,10.003,257,6.05
16,7.28,0.65,2.69,0.62,9.57,1550588400,0.0,10.003,256,4.45
17,7.56,0.75,2.69,0.64,9.26,1550592000,0.0,10.003,278,3.1
18,6.96,0.75,3.0,0.69,8.27,1550595600,0.0,10.003,296,2.25
19,5.82,0.75,3.7,0.81,6.65,1550599200,0.0,10.003,10,1.5
20,6.65,0.75,3.39,0.8,6.65,1550602800,0.0,10.003,329,1.19
21,5.03,0.53,3.0,0.81,5.95,1550606400,0.0,10.003,290,1.5
22,2.97,0.53,2.31,0.85,4.57,1550610000,0.0,10.003,273,1.91
23,1.45,0.36,2.31,0.91,3.58,1550613600,0.0,10.003,285,2.26
