,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,17.16,,16.0,0.94,16.95,1566684000,0.0,8.419,200,1.0
1,16.22,,15.95,1.0,15.95,1566687600,0.0,8.328,281,1.45
2,15.46,,15.26,1.0,15.26,1566691200,0.0,8.142,260,1.5
3,15.12,,14.95,1.0,14.95,1566694800,0.0,7.956,191,1.5
4,14.48,,14.26,1.0,14.26,1566698400,0.0,8.452,180,1.0
5,14.14,,13.95,1.0,13.95,1566702000,0.0,8.357,260,1.0
6,13.04,0.19,12.95,1.0,12.95,1566705600,0.0,7.571,122,1.16
7,13.04,,12.95,1.0,12.95,1566709200,,7.708,250,1.16
8,14.49,,14.33,1.0,14.33,1566712800,,8.11,230,1.5
9,15.88,,15.64,1.0,15.64,1566716400,,8.233,117,1.0
10,19.24,0.19,16.69,0.86,19.03,1566720000,3.0,8.357,210,1.5
11,21.85,0.19,16.69,0.73,21.71,1566723600,4.0,8.452,240,3.6
12,24.22,0.19,17.38,0.66,24.03,1566727200,6.0,8.452,240,2.09
13,25.07,0.19,16.0,0.57,25.02,1566730800,6.0,8.452,140,1.5
14,25.38,0.19,16.0,0.56,25.33,1566734400,6.0,8.452,191,1.5
15,26.34,0.19,14.69,0.49,26.34,1566738000,5.0,8.763,210,2.6
16,27.34,,13.76,0.43,27.34,1566741600,,10.003,166,1.6
17,27.34,0.19,12.45,0.4,27.34,1566745200,2.0,9.691,101,0.5
18,27.34,0.19,12.14,0.39,27.34,1566748800,1.0,9.383,50,1.04
19,28.02,0.19,12.07,0.37,28.02,1566752400,0.0,9.383,200,0.5
20,25.27,0.27,13.76,0.49,25.27,1566756000,0.0,10.003,30,1.04
21,22.39,0.44,16.69,0.71,22.26,1566759600,0.0,10.003,94,2.0
22,21.41,0.44,16.69,0.75,21.27,1566763200,0.0,10.003,98,1.16
23,20.14,0.19,16.69,0.81,19.96,1566766800,0.0,10.003,334,1.5
