,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,22.05,0.0,9.41,0.45,22.05,1561672800,0,10.003,21,,2.78
1,20.64,0.0,9.99,0.5,20.64,1561676400,0,10.003,20,,1.9
2,19.05,0.0,9.99,0.56,19.05,1561680000,0,10.003,30,,1.9
3,18.64,0.0,10.41,0.59,18.64,1561683600,0,10.003,20,,2.77
4,16.46,0.0,10.41,0.67,16.46,1561687200,0,10.003,20,,1.28
5,17.22,0.0,10.99,0.67,17.22,1561690800,0,9.414,16,,2.99
6,16.22,0.0,10.99,0.71,16.22,1561694400,0,9.414,20,,1.9
7,16.81,0.0,10.99,0.69,16.81,1561698000,0,10.003,30,,3.59
8,17.81,0.08,10.99,0.64,17.81,1561701600,1,10.003,49,,4.47
9,19.23,0.08,10.99,0.59,19.23,1561705200,3,10.003,52,,4.51
10,20.81,0.08,10.99,0.53,20.81,1561708800,4,10.003,49,,3.22
11,21.82,0.0,10.99,0.5,21.82,1561712400,6,10.003,66,,3.6
12,22.81,0.0,11.17,0.48,22.81,1561716000,8,10.003,85,,4.11
13,24.81,0.0,10.35,0.4,24.81,1561719600,9,10.003,70,,2.72
14,26.23,0.0,9.76,0.35,26.23,1561723200,9,10.003,40,,3.01
15,28.23,0.0,8.34,0.29,28.23,1561726800,8,10.003,53,,3.81
16,28.23,0.0,6.35,0.25,28.23,1561730400,6,10.003,64,,4.31
17,29.23,0.0,4.93,0.21,29.23,1561734000,4,10.003,81,,4.77
18,28.82,0.0,6.58,0.25,28.82,1561737600,3,10.003,58,8.21,5.55
19,28.23,0.0,6.0,0.24,28.23,1561741200,1,10.003,53,,5.35
20,27.64,0.0,6.41,0.26,27.64,1561744800,0,10.003,46,,4.01
21,26.64,0.0,6.99,0.29,26.64,1561748400,0,10.003,32,,2.93
22,24.05,0.0,6.99,0.33,24.05,1561752000,0,10.003,24,,3.13
23,23.05,0.0,8.42,0.39,23.05,1561755600,0,10.003,24,,3.63
