,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-1.01,0.53,-0.7,0.8,2.34,1552863600,0.0,10.003,233,,3.41
1,-1.45,0.53,0.01,0.89,1.64,1552867200,0.0,10.003,211,,2.91
2,-1.88,0.53,-0.7,0.84,1.64,1552870800,0.0,10.003,205,,3.44
3,-2.37,0.53,-0.7,0.91,0.64,1552874400,0.0,10.003,186,,2.6
4,-2.0,0.36,-0.7,0.91,0.64,1552878000,0.0,10.003,213,,2.25
5,-1.51,0.75,0.01,0.96,0.64,1552881600,0.0,10.003,205,,1.84
6,-1.86,0.75,-0.7,0.86,1.33,1552885200,0.0,10.003,213,,2.95
7,-2.0,0.53,0.01,0.93,0.95,1552888800,0.0,10.003,230,,2.6
8,-1.19,0.75,0.01,0.91,1.33,1552892400,0.0,10.003,221,,2.25
9,-0.74,0.58,0.69,0.87,2.65,1552896000,1.0,10.003,238,,3.57
10,-2.6,0.75,0.37,0.87,2.27,1552899600,2.0,9.31,249,,6.05
11,-0.76,0.53,-0.24,0.76,3.65,1552903200,3.0,10.003,263,,5.86
12,-0.71,0.53,-0.24,0.76,3.65,1552906800,4.0,10.003,245,,5.75
13,1.78,0.53,0.06,0.69,5.33,1552910400,4.0,10.003,244,,4.94
14,1.68,0.53,-2.06,0.57,5.78,1552914000,3.0,9.383,264,13.4,6.55
15,1.48,0.53,-0.7,0.65,5.33,1552917600,2.0,10.003,240,,5.59
16,0.82,0.65,-0.31,0.69,4.95,1552921200,1.0,10.003,286,,6.05
17,2.44,,-0.24,0.68,5.26,1552924800,,10.003,250,,3.56
18,0.75,0.27,1.38,0.83,3.95,1552928400,0.0,10.003,199,,3.72
19,1.1,0.75,0.69,0.85,2.96,1552932000,0.0,10.003,229,,1.91
20,-0.67,0.75,0.69,0.91,1.95,1552935600,0.0,10.003,221,,2.46
21,-0.65,0.53,0.69,0.93,1.64,1552939200,0.0,10.003,170,,2.09
22,-1.15,0.44,0.01,0.93,0.95,1552942800,0.0,10.003,4,,1.84
23,-1.55,0.27,-1.01,0.93,-0.06,1552946400,0.0,10.003,234,,1.34
