,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,15.57,,13.62,0.88,15.57,1566597600,0,8.452,30.0,1.0
1,14.88,,13.62,0.92,14.88,1566601200,0,8.452,304.0,1.95
2,14.57,,13.31,0.92,14.57,1566604800,0,8.452,50.0,1.0
3,13.57,,12.62,0.94,13.57,1566608400,0,8.389,15.0,0.81
4,13.26,,12.62,0.96,13.26,1566612000,0,8.328,329.0,1.91
5,13.57,0.44,12.62,0.94,13.57,1566615600,0,8.328,294.0,1.0
6,13.95,0.75,13.31,0.96,13.95,1566619200,0,8.328,30.0,1.5
7,13.95,0.75,13.0,0.94,13.95,1566622800,0,8.419,41.0,1.0
8,14.64,0.75,13.69,0.94,14.64,1566626400,0,8.389,,0.0
9,15.64,0.75,14.0,0.9,15.64,1566630000,1,8.452,80.0,0.69
10,17.34,0.75,14.69,0.84,17.34,1566633600,2,8.172,50.0,1.5
11,20.03,0.75,15.0,0.73,20.03,1566637200,3,8.357,80.0,1.0
12,21.35,0.75,15.69,0.7,21.33,1566640800,4,8.452,30.0,1.5
13,22.35,0.75,15.69,0.66,22.33,1566644400,5,8.452,30.0,1.76
14,23.69,0.44,16.0,0.62,23.64,1566648000,6,8.452,50.0,2.26
15,24.39,0.44,16.0,0.6,24.34,1566651600,5,8.763,49.0,2.6
16,24.36,0.44,15.69,0.59,24.34,1566655200,4,8.763,13.0,2.26
17,24.67,0.44,15.69,0.57,24.65,1566658800,2,9.07,12.0,2.11
18,24.67,0.19,15.69,0.57,24.65,1566662400,1,9.07,21.0,2.11
19,23.95,0.19,15.38,0.59,23.95,1566666000,0,9.07,34.0,2.11
20,22.99,0.19,16.0,0.65,22.95,1566669600,0,9.07,58.0,1.69
21,21.78,0.19,16.69,0.73,21.64,1566673200,0,8.452,349.0,1.91
22,20.14,0.19,16.69,0.81,19.96,1566676800,0,8.452,296.0,1.5
23,18.78,,16.0,0.85,18.65,1566680400,0,8.452,210.0,0.5
