,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,15.46,0.19,15.26,1.0,15.26,1566079200,0.0,8.452,78.0,,2.09
1,15.41,0.19,15.0,0.98,15.26,1566082800,0.0,8.452,50.0,,1.5
2,15.12,,14.95,1.0,14.95,1566086400,0.0,8.419,330.0,,0.5
3,14.78,,14.64,1.0,14.64,1566090000,0.0,8.452,341.0,,0.5
4,14.78,,14.64,1.0,14.64,1566093600,0.0,8.452,,,0.0
5,14.67,,14.0,0.96,14.64,1566097200,0.0,8.452,221.0,,1.0
6,13.68,,13.64,1.0,13.64,1566100800,0.0,8.389,240.0,,1.5
7,13.68,,13.64,1.0,13.64,1566104400,,8.452,208.0,,0.81
8,15.43,,14.69,0.96,15.33,1566108000,,8.419,85.0,,0.85
9,18.43,,15.69,0.85,18.33,1566111600,,8.452,114.0,,1.69
10,21.44,,16.38,0.73,21.33,1566115200,,8.452,146.0,,2.09
11,24.04,,15.69,0.6,24.03,1566118800,,8.763,176.0,,2.41
12,26.04,0.19,15.38,0.52,26.03,1566122400,6.0,9.07,229.0,,3.22
13,27.47,,14.69,0.46,27.34,1566126000,,9.07,236.0,,3.72
14,29.03,,13.69,0.39,29.03,1566129600,,8.763,230.0,,3.57
15,29.34,,13.31,0.37,29.34,1566133200,,9.07,233.0,,3.41
16,30.34,,12.0,0.32,30.34,1566136800,,9.383,247.0,,5.51
17,29.27,,13.0,0.37,29.27,1566140400,,9.383,285.0,,4.79
18,27.58,0.44,13.38,0.42,27.58,1566144000,1.0,9.07,266.0,11.3,7.23
19,27.1,,14.38,0.46,26.88,1566147600,,9.07,231.0,,3.21
20,24.89,0.19,15.38,0.56,24.89,1566151200,0.0,10.003,259.0,,3.3
21,23.57,0.27,15.38,0.6,23.57,1566154800,0.0,10.003,276.0,,3.3
22,22.95,0.36,15.38,0.62,22.95,1566158400,0.0,10.003,292.0,,1.91
23,21.43,0.36,16.31,0.73,21.33,1566162000,0.0,10.003,310.0,,5.24
