,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,19.53,0.75,16.62,0.84,19.34,1566165600,0,8.452,259.0,11.8,3.48
1,17.34,0.61,16.69,0.98,17.03,1566169200,0,8.763,262.0,14.91,2.26
2,16.58,0.44,16.0,0.98,16.33,1566172800,0,9.383,191.0,,2.79
3,16.87,0.61,16.0,0.96,16.64,1566176400,0,9.383,219.0,,2.0
4,16.82,0.83,15.69,0.94,16.64,1566180000,0,10.003,191.0,,4.11
5,16.82,0.83,15.69,0.94,16.64,1566183600,0,9.383,203.0,,2.72
6,16.53,0.83,15.69,0.96,16.33,1566187200,0,9.383,200.0,,2.0
7,15.88,0.61,15.64,1.0,15.64,1566190800,0,9.691,237.0,,1.69
8,15.77,0.53,15.0,0.96,15.64,1566194400,0,10.003,279.0,,2.41
9,16.82,0.53,15.69,0.94,16.64,1566198000,1,10.003,220.0,,2.0
10,17.52,0.53,16.0,0.92,17.34,1566201600,3,10.003,240.0,,2.09
11,17.72,0.53,15.31,0.86,17.65,1566205200,4,10.003,326.0,,2.6
12,18.38,0.75,15.31,0.83,18.33,1566208800,4,10.003,166.0,,2.31
13,19.65,0.53,15.31,0.76,19.65,1566212400,6,10.003,169.0,,2.87
14,20.65,0.53,14.62,0.68,20.65,1566216000,5,10.003,323.0,,2.56
15,20.96,0.53,14.62,0.67,20.96,1566219600,5,10.003,113.0,,2.25
16,20.34,0.53,13.93,0.67,20.34,1566223200,4,10.003,55.0,,2.09
17,20.03,0.36,13.93,0.68,20.03,1566226800,3,10.003,115.0,,1.84
18,20.34,0.36,14.62,0.7,20.34,1566230400,1,10.003,123.0,,1.69
19,20.37,0.75,15.62,0.74,20.34,1566234000,0,10.003,71.0,,1.5
20,19.39,0.36,15.62,0.79,19.34,1566237600,0,10.003,30.0,,1.0
21,18.38,0.36,15.31,0.83,18.33,1566241200,0,10.003,11.0,,1.5
22,17.42,0.75,15.31,0.88,17.34,1566244800,0,10.003,,,
23,16.11,0.75,15.31,0.96,15.95,1566248400,0,10.003,251.0,,1.5
