,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,3.01,0.75,6.0,0.96,6.65,1557612000,0,8.763,312,5.93
1,2.72,0.75,5.95,1.0,5.95,1557615600,0,10.003,325,4.58
2,2.33,0.75,5.0,0.94,5.95,1557619200,0,10.003,320,5.43
3,2.26,0.75,5.0,0.96,5.64,1557622800,0,10.003,330,4.74
4,2.56,0.75,5.38,0.98,5.64,1557626400,0,10.003,320,4.16
5,2.26,0.75,4.69,0.94,5.64,1557630000,0,10.003,321,4.74
6,2.37,0.75,4.69,0.96,5.33,1557633600,0,10.003,314,3.82
7,2.19,0.75,4.38,0.94,5.33,1557637200,0,10.003,317,4.14
8,1.86,0.75,4.38,0.98,4.64,1557640800,1,10.003,342,3.3
9,2.35,0.75,3.7,0.92,4.95,1557644400,2,10.003,323,3.14
10,3.43,0.75,3.7,0.83,6.34,1557648000,3,10.003,332,4.14
11,4.92,0.44,3.7,0.78,7.33,1557651600,5,10.003,334,3.64
12,5.96,0.44,3.39,0.71,8.33,1557655200,6,10.003,350,3.98
13,6.58,0.44,3.07,0.66,9.02,1557658800,7,10.003,340,4.48
14,6.06,0.75,3.76,0.71,8.64,1557662400,5,10.003,326,4.58
15,6.67,0.44,3.39,0.66,9.33,1557666000,6,10.003,357,5.21
16,10.02,0.44,2.69,0.6,10.02,1557669600,5,10.003,2,4.32
17,10.72,0.44,2.31,0.56,10.72,1557673200,3,10.003,353,5.09
18,10.72,0.19,1.93,0.55,10.72,1557676800,2,10.003,351,4.75
19,10.02,0.19,1.25,0.54,10.02,1557680400,1,10.003,343,3.98
20,7.81,0.36,1.93,0.6,9.33,1557684000,0,10.003,350,2.83
21,7.63,0.36,1.25,0.57,9.33,1557687600,0,10.003,354,3.14
22,5.33,0.75,2.23,0.69,7.65,1557691200,0,10.003,341,3.6
23,5.59,0.75,2.23,0.7,7.33,1557694800,0,10.003,352,2.6
