,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,14.22,1.0,12.14,0.87,rain,309.6,1.408,0.71,rain,1010.6,Regen,14.22,1571176800,0,16.093,238,8.8,4.1
1,14.01,1.0,11.28,0.84,rain,316.1,0.8804,0.59,rain,1011.3,Leichter Regen möglich,14.01,1571180400,0,16.093,244,9.43,4.72
2,13.67,0.99,10.36,0.8,rain,318.2,0.4592,0.45,rain,1011.9,Leichter Regen möglich,13.67,1571184000,0,16.093,247,9.32,4.38
3,12.97,0.98,9.87,0.82,rain,324.6,0.2376,0.32,rain,1012.4,Leichter Regen möglich,12.97,1571187600,0,16.093,243,9.39,4.49
4,12.57,0.99,9.95,0.84,cloudy,331.2,0.0893,0.17,rain,1012.7,Stark bewölkt,12.57,1571191200,0,16.093,233,9.35,4.61
5,12.17,0.99,9.94,0.86,cloudy,333.8,0.061,0.15,rain,1013.0,Stark bewölkt,12.17,1571194800,0,16.093,225,9.23,4.64
6,11.66,0.98,9.45,0.86,cloudy,329.4,0.0458,0.13,rain,1013.2,Stark bewölkt,11.66,1571198400,0,16.093,222,8.98,4.63
7,11.09,0.98,8.87,0.86,cloudy,321.1,0.0303,0.1,rain,1013.5,Stark bewölkt,11.09,1571202000,0,16.093,222,8.63,4.69
8,11.13,0.93,8.92,0.86,cloudy,307.7,0.0104,0.06,rain,1014.0,Stark bewölkt,11.13,1571205600,0,16.093,218,9.12,4.85
9,11.3,0.89,8.96,0.86,cloudy,305.6,0.0142,0.08,rain,1014.2,Stark bewölkt,11.3,1571209200,0,16.093,216,9.15,4.9
10,11.68,0.84,9.17,0.85,partly-cloudy-day,306.1,0.0219,0.11,rain,1014.4,Überwiegend bewölkt,11.68,1571212800,1,16.093,215,9.23,5.13
11,12.16,0.83,9.28,0.83,partly-cloudy-day,305.7,0.0263,0.13,rain,1014.5,Überwiegend bewölkt,12.16,1571216400,1,16.093,215,9.39,5.23
12,12.7,0.84,9.5,0.81,partly-cloudy-day,302.5,0.0269,0.12,rain,1014.3,Überwiegend bewölkt,12.7,1571220000,2,16.093,216,9.81,5.42
13,13.66,0.87,10.18,0.79,partly-cloudy-day,298.4,0.0309,0.12,rain,1014.1,Überwiegend bewölkt,13.66,1571223600,2,16.093,217,10.32,5.69
14,14.43,0.91,10.65,0.78,cloudy,295.0,0.0407,0.14,rain,1013.8,Stark bewölkt,14.43,1571227200,2,16.093,218,10.48,5.7
15,13.97,0.95,10.13,0.78,rain,290.4,0.2216,0.29,rain,1013.4,Nieselregen möglich,13.97,1571230800,2,16.093,209,10.37,4.9
16,14.26,0.97,10.3,0.77,rain,290.8,0.157,0.27,rain,1012.9,Nieselregen möglich,14.26,1571234400,1,16.093,204,9.63,4.23
17,14.39,0.97,10.16,0.76,cloudy,290.9,0.0964,0.19,rain,1012.6,Stark bewölkt,14.39,1571238000,0,16.093,201,9.24,3.81
18,14.58,0.97,9.82,0.73,cloudy,290.4,0.0452,0.11,rain,1012.6,Stark bewölkt,14.58,1571241600,0,16.093,198,9.68,3.65
19,14.89,0.93,9.9,0.72,cloudy,289.8,0.0115,0.05,rain,1012.9,Stark bewölkt,14.89,1571245200,0,16.093,196,10.46,3.67
20,14.91,0.84,10.2,0.73,partly-cloudy-night,288.5,0.0,0.0,,1013.2,Überwiegend bewölkt,14.91,1571248800,0,16.093,193,10.63,3.86
21,14.62,0.78,10.05,0.74,partly-cloudy-night,287.6,0.0,0.0,,1013.2,Überwiegend bewölkt,14.62,1571252400,0,16.093,195,10.64,3.56
22,14.08,0.71,9.81,0.76,partly-cloudy-night,286.7,0.0051,0.03,rain,1013.2,Überwiegend bewölkt,14.08,1571256000,0,16.093,198,10.46,3.29
23,13.47,0.66,9.64,0.78,partly-cloudy-night,286.0,0.0,0.0,,1013.2,Überwiegend bewölkt,13.47,1571259600,0,16.093,202,10.17,3.02
