,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,6.76,0.75,3.7,0.76,7.65,1550790000,0,10.003,244,1.69
1,6.97,0.75,3.39,0.74,7.65,1550793600,0,10.003,240,1.5
2,5.42,0.75,3.39,0.78,6.96,1550797200,0,10.003,247,2.25
3,5.74,0.75,4.38,0.82,7.33,1550800800,0,10.003,242,2.41
4,5.25,0.75,4.38,0.82,7.33,1550804400,0,10.003,241,3.1
5,5.25,0.75,4.38,0.82,7.33,1550808000,0,10.003,258,3.1
6,4.84,0.75,5.07,0.86,7.33,1550811600,0,10.003,290,3.79
7,4.77,0.75,6.07,0.96,6.65,1550815200,0,4.858,274,2.6
8,4.63,0.75,6.07,0.96,6.65,1550818800,0,4.999,293,2.79
9,4.89,0.75,6.07,0.96,6.65,1550822400,0,5.31,295,2.44
10,5.3,0.75,6.38,0.96,6.96,1550826000,1,7.244,292,2.41
11,5.53,0.75,6.38,0.92,7.65,1550829600,2,9.31,316,3.25
12,6.71,0.75,5.69,0.82,8.64,1550833200,2,10.003,12,3.29
13,6.91,0.75,4.69,0.76,8.64,1550836800,2,10.003,19,2.95
14,8.34,0.75,4.01,0.69,9.33,1550840400,2,10.003,332,2.09
15,7.96,0.75,3.7,0.68,9.33,1550844000,1,10.003,7,2.6
16,8.33,0.65,3.0,0.63,9.64,1550847600,1,10.003,21,2.6
17,10.33,0.27,2.69,0.59,10.33,1550851200,0,10.003,23,3.1
18,6.24,0.27,2.31,0.7,7.33,1550858400,0,10.003,35,1.84
19,5.08,0.19,2.69,0.77,6.34,1550862000,0,10.003,46,1.84
20,3.95,0.19,2.0,0.87,3.95,1550865600,0,10.003,55,1.3
21,1.38,0.19,2.0,0.89,3.65,1550869200,0,10.003,41,2.41
22,0.7,0.19,2.37,0.93,3.33,1550872800,0,10.003,44,2.76
