,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,3.24,0.98,2.59,0.84,cloudy,332.7,0.0,0.0,,1021.1,Stark bewölkt,5.02,1613775600,0,16.093,176,2.86,2.15
1,2.86,0.94,2.4,0.86,cloudy,332.7,0.0,0.0,,1020.7,Stark bewölkt,4.62,1613779200,0,16.093,180,2.71,2.06
2,3.31,0.93,2.8,0.85,cloudy,328.7,0.0,0.0,,1020.7,Stark bewölkt,5.07,1613782800,0,16.093,179,2.69,2.15
3,2.79,0.91,2.67,0.87,cloudy,323.0,0.0,0.0,,1020.9,Stark bewölkt,4.61,1613786400,0,16.093,179,2.66,2.12
4,2.31,0.87,2.39,0.88,partly-cloudy-night,319.4,0.0,0.0,,1021.1,Überwiegend bewölkt,4.14,1613790000,0,16.093,178,2.55,2.06
5,1.47,0.72,1.94,0.9,partly-cloudy-night,317.8,0.0,0.0,,1020.7,Überwiegend bewölkt,3.39,1613793600,0,16.093,175,2.52,2.02
6,0.69,0.67,1.33,0.91,partly-cloudy-night,315.0,0.0,0.0,,1020.6,Überwiegend bewölkt,2.63,1613797200,0,16.093,172,2.37,1.93
7,0.11,0.7,0.85,0.91,partly-cloudy-night,314.6,0.0,0.0,,1020.5,Überwiegend bewölkt,2.17,1613800800,0,16.093,163,2.87,1.97
8,0.5,0.56,0.9,0.89,partly-cloudy-day,309.2,0.0,0.0,,1020.8,Leicht bewölkt,2.57,1613804400,0,16.093,162,3.12,2.04
9,2.09,0.54,1.2,0.82,partly-cloudy-day,306.7,0.0,0.0,,1021.3,Leicht bewölkt,4.03,1613808000,0,16.093,164,3.27,2.14
10,5.04,0.68,2.26,0.74,partly-cloudy-day,304.8,0.0,0.0,,1021.2,Überwiegend bewölkt,6.6,1613811600,1,16.093,167,3.76,2.21
11,7.54,0.78,2.82,0.66,partly-cloudy-day,302.3,0.0051,0.01,rain,1020.8,Überwiegend bewölkt,8.83,1613815200,2,16.093,166,4.3,2.37
12,10.67,0.57,3.53,0.61,partly-cloudy-day,299.5,0.0,0.0,,1020.4,Leicht bewölkt,10.67,1613818800,2,16.093,161,4.47,2.41
13,12.26,0.52,5.13,0.62,partly-cloudy-day,298.1,0.0,0.0,,1019.4,Leicht bewölkt,12.26,1613822400,2,16.093,157,4.67,2.54
14,13.14,0.57,5.74,0.61,partly-cloudy-day,298.3,0.0,0.0,,1018.7,Leicht bewölkt,13.14,1613826000,2,16.093,155,4.69,2.59
15,13.8,0.59,5.38,0.57,partly-cloudy-day,299.1,0.0,0.0,,1018.4,Leicht bewölkt,13.8,1613829600,1,16.093,152,4.59,2.66
16,11.79,0.54,5.68,0.66,partly-cloudy-day,300.2,0.0,0.0,,1018.4,Leicht bewölkt,11.79,1613833200,1,16.093,151,4.54,2.44
17,10.78,0.42,5.42,0.7,partly-cloudy-day,294.7,0.0,0.0,,1018.5,Leicht bewölkt,10.78,1613836800,0,16.093,152,3.32,2.33
18,7.45,0.31,4.64,0.76,clear-night,291.7,0.0,0.0,,1018.9,Klar,8.72,1613840400,0,16.093,152,2.94,2.31
19,5.89,0.29,3.88,0.78,clear-night,293.1,0.0,0.0,,1019.5,Klar,7.4,1613844000,0,16.093,159,2.81,2.31
20,5.1,0.29,3.33,0.79,clear-night,292.6,0.0,0.0,,1019.7,Klar,6.72,1613847600,0,16.093,160,2.76,2.3
21,4.75,0.25,3.01,0.79,clear-night,292.2,0.0,0.0,,1020.0,Klar,6.39,1613851200,0,16.093,162,2.72,2.25
22,4.31,0.21,2.64,0.79,clear-night,290.9,0.0,0.0,,1019.9,Klar,5.96,1613854800,0,16.093,162,2.65,2.19
23,4.17,0.26,2.38,0.79,clear-night,290.2,0.0,0.0,,1019.9,Klar,5.72,1613858400,0,16.093,165,2.46,2.04
